Marca,Código Marca,Modelo,Código Modelo,Ano,Código Ano
Ford,22,Focus 2.0 16V/SE/SE Plus Flex 5p Aut.,799,2009 Gasolina,2009-1
Ford,22,Focus 2.0 16V/SE/SE Plus Flex 5p Aut.,799,2008 Gasolina,2008-1
Ford,22,Focus 2.0 16V/SE/SE Plus Flex 5p Aut.,799,2007 Gasolina,2007-1
Ford,22,Focus 2.0 16V/SE/SE Plus Flex 5p Aut.,799,2006 Gasolina,2006-1
Ford,22,Focus 2.0 16V/SE/SE Plus Flex 5p Aut.,799,2005 Gasolina,2005-1
Ford,22,Focus 2.0 16V/SE/SE Plus Flex 5p Aut.,799,2004 Gasolina,2004-1
Ford,22,Focus Fastback SE/SE PLUS 2.0 Flex Aut.,7284,2019 Gasolina,2019-1
Ford,22,Focus Fastback SE/SE PLUS 2.0 Flex Aut.,7284,2018 Gasolina,2018-1
Ford,22,Focus Fastback SE/SE PLUS 2.0 Flex Aut.,7284,2017 Gasolina,2017-1
Ford,22,Focus Fastback SE/SE PLUS 2.0 Flex Aut.,7284,2016 Gasolina,2016-1
Ford,22,Focus Fastback TIT./T.PLUS 2.0 Flex Aut.,7285,2019 Gasolina,2019-1
Ford,22,Focus Fastback TIT./T.PLUS 2.0 Flex Aut.,7285,2018 Gasolina,2018-1
Ford,22,Focus Fastback TIT./T.PLUS 2.0 Flex Aut.,7285,2017 Gasolina,2017-1
Ford,22,Focus Fastback TIT./T.PLUS 2.0 Flex Aut.,7285,2016 Gasolina,2016-1
Ford,22,Focus Ghia  2.0 16V/ 2.0 16V Flex 5p Aut,800,2011 Gasolina,2011-1
Ford,22,Focus Ghia  2.0 16V/ 2.0 16V Flex 5p Aut,800,2010 Gasolina,2010-1
Ford,22,Focus Ghia  2.0 16V/ 2.0 16V Flex 5p Aut,800,2009 Gasolina,2009-1
Ford,22,Focus Ghia  2.0 16V/ 2.0 16V Flex 5p Aut,800,2008 Gasolina,2008-1
Ford,22,Focus Ghia  2.0 16V/ 2.0 16V Flex 5p Aut,800,2007 Gasolina,2007-1
Ford,22,Focus Ghia  2.0 16V/ 2.0 16V Flex 5p Aut,800,2006 Gasolina,2006-1
Ford,22,Focus Ghia  2.0 16V/ 2.0 16V Flex 5p Aut,800,2005 Gasolina,2005-1
Ford,22,Focus Ghia  2.0 16V/ 2.0 16V Flex 5p Aut,800,2004 Gasolina,2004-1
Ford,22,Focus Ghia  2.0 16V/ 2.0 16V Flex 5p Aut,800,2003 Gasolina,2003-1
Ford,22,Focus Ghia Sed. 2.0 16V/ 2.0 16V Flex 4p,801,2011 Gasolina,2011-1
Ford,22,Focus Ghia Sed. 2.0 16V/ 2.0 16V Flex 4p,801,2010 Gasolina,2010-1
Ford,22,Focus Ghia Sed. 2.0 16V/ 2.0 16V Flex 4p,801,2009 Gasolina,2009-1
Ford,22,Focus Ghia Sed. 2.0 16V/ 2.0 16V Flex 4p,801,2008 Gasolina,2008-1
Ford,22,Focus Ghia Sed. 2.0 16V/ 2.0 16V Flex 4p,801,2007 Gasolina,2007-1
Ford,22,Focus Ghia Sed. 2.0 16V/ 2.0 16V Flex 4p,801,2006 Gasolina,2006-1
Ford,22,Focus Ghia Sed. 2.0 16V/ 2.0 16V Flex 4p,801,2005 Gasolina,2005-1
Ford,22,Focus Ghia Sed. 2.0 16V/ 2.0 16V Flex 4p,801,2004 Gasolina,2004-1
Ford,22,Focus Ghia Sed. 2.0 16V/ 2.0 16V Flex 4p,801,2003 Gasolina,2003-1
Ford,22,Focus Ghia Sed. 2.0 16V/ 2.0 16V Flex 4p,801,2002 Gasolina,2002-1
Ford,22,Focus Ghia Sed. 2.0 16V/ 2.0 16V Flex 4p,801,2001 Gasolina,2001-1
Ford,22,Focus Ghia Sed. 2.0 16V/2.0 16V Flex Aut,802,2011 Gasolina,2011-1
Ford,22,Focus Ghia Sed. 2.0 16V/2.0 16V Flex Aut,802,2010 Gasolina,2010-1
Ford,22,Focus Ghia Sed. 2.0 16V/2.0 16V Flex Aut,802,2009 Gasolina,2009-1
Ford,22,Focus Ghia Sed. 2.0 16V/2.0 16V Flex Aut,802,2008 Gasolina,2008-1
Ford,22,Focus Ghia Sed. 2.0 16V/2.0 16V Flex Aut,802,2007 Gasolina,2007-1
Ford,22,Focus Ghia Sed. 2.0 16V/2.0 16V Flex Aut,802,2006 Gasolina,2006-1
Ford,22,Focus Ghia Sed. 2.0 16V/2.0 16V Flex Aut,802,2005 Gasolina,2005-1
Ford,22,Focus Ghia Sed. 2.0 16V/2.0 16V Flex Aut,802,2004 Gasolina,2004-1
Ford,22,Focus Ghia Sed. 2.0 16V/2.0 16V Flex Aut,802,2003 Gasolina,2003-1
Ford,22,Focus Ghia Sed. 2.0 16V/2.0 16V Flex Aut,802,2002 Gasolina,2002-1
Ford,22,Focus Ghia/ XR 2.0 /Ghia 2.0 16V Flex 5p,803,2011 Gasolina,2011-1
Ford,22,Focus Ghia/ XR 2.0 /Ghia 2.0 16V Flex 5p,803,2010 Gasolina,2010-1
Ford,22,Focus Ghia/ XR 2.0 /Ghia 2.0 16V Flex 5p,803,2009 Gasolina,2009-1
Ford,22,Focus Ghia/ XR 2.0 /Ghia 2.0 16V Flex 5p,803,2008 Gasolina,2008-1
Ford,22,Focus Ghia/ XR 2.0 /Ghia 2.0 16V Flex 5p,803,2007 Gasolina,2007-1
Ford,22,Focus Ghia/ XR 2.0 /Ghia 2.0 16V Flex 5p,803,2006 Gasolina,2006-1
Ford,22,Focus Ghia/ XR 2.0 /Ghia 2.0 16V Flex 5p,803,2005 Gasolina,2005-1
Ford,22,Focus Ghia/ XR 2.0 /Ghia 2.0 16V Flex 5p,803,2004 Gasolina,2004-1
Ford,22,Focus Ghia/ XR 2.0 /Ghia 2.0 16V Flex 5p,803,2003 Gasolina,2003-1
Ford,22,Focus Ghia/ XR 2.0 /Ghia 2.0 16V Flex 5p,803,2002 Gasolina,2002-1
Ford,22,Focus Ghia/ XR 2.0 /Ghia 2.0 16V Flex 5p,803,2001 Gasolina,2001-1
Ford,22,Focus Sed. TI./TI.Plus 2.0 16V Flex  Aut,5450,2015 Gasolina,2015-1
Ford,22,Focus Sed. TI./TI.Plus 2.0 16V Flex  Aut,5450,2014 Gasolina,2014-1
Ford,22,Focus Sed. TI./TI.Plus 2.0 16V Flex  Aut,5450,2013 Gasolina,2013-1
Ford,22,Focus Sed. TI./TI.Plus 2.0 16V Flex  Aut,5450,2012 Gasolina,2012-1
Ford,22,Focus Sed. TI./TI.Plus 2.0 16V Flex  Aut,5450,2011 Gasolina,2011-1
Ford,22,Focus Sedan 1.6 16V Flex 4p Aut.,7687,2015 Gasolina,2015-1
Ford,22,Focus Sedan 1.6 16V Flex 4p Aut.,7687,2014 Gasolina,2014-1
Ford,22,Focus Sedan 1.6/1.6 Flex 8V/16V 4p Mec.,804,2014 Gasolina,2014-1
Ford,22,Focus Sedan 1.6/1.6 Flex 8V/16V 4p Mec.,804,2013 Gasolina,2013-1
Ford,22,Focus Sedan 1.6/1.6 Flex 8V/16V 4p Mec.,804,2012 Gasolina,2012-1
Ford,22,Focus Sedan 1.6/1.6 Flex 8V/16V 4p Mec.,804,2011 Gasolina,2011-1
Ford,22,Focus Sedan 1.6/1.6 Flex 8V/16V 4p Mec.,804,2010 Gasolina,2010-1
Ford,22,Focus Sedan 1.6/1.6 Flex 8V/16V 4p Mec.,804,2009 Gasolina,2009-1
Ford,22,Focus Sedan 1.6/1.6 Flex 8V/16V 4p Mec.,804,2008 Gasolina,2008-1
Ford,22,Focus Sedan 1.6/1.6 Flex 8V/16V 4p Mec.,804,2007 Gasolina,2007-1
Ford,22,Focus Sedan 1.6/1.6 Flex 8V/16V 4p Mec.,804,2006 Gasolina,2006-1
Ford,22,Focus Sedan 1.6/1.6 Flex 8V/16V 4p Mec.,804,2005 Gasolina,2005-1
Ford,22,Focus Sedan 1.6/1.6 Flex 8V/16V 4p Mec.,804,2004 Gasolina,2004-1
Ford,22,Focus Sedan 1.8 16V 115cv 4p,805,2004 Gasolina,2004-1
Ford,22,Focus Sedan 1.8 16V 115cv 4p,805,2003 Gasolina,2003-1
Ford,22,Focus Sedan 2.0 16V/2.0 16V Flex 4p,806,2013 Gasolina,2013-1
Ford,22,Focus Sedan 2.0 16V/2.0 16V Flex 4p,806,2012 Gasolina,2012-1
Ford,22,Focus Sedan 2.0 16V/2.0 16V Flex 4p,806,2011 Gasolina,2011-1
Ford,22,Focus Sedan 2.0 16V/2.0 16V Flex 4p,806,2010 Gasolina,2010-1
Ford,22,Focus Sedan 2.0 16V/2.0 16V Flex 4p,806,2009 Gasolina,2009-1
Ford,22,Focus Sedan 2.0 16V/2.0 16V Flex 4p,806,2008 Gasolina,2008-1
Ford,22,Focus Sedan 2.0 16V/2.0 16V Flex 4p,806,2007 Gasolina,2007-1
Ford,22,Focus Sedan 2.0 16V/2.0 16V Flex 4p,806,2006 Gasolina,2006-1
Ford,22,Focus Sedan 2.0 16V/2.0 16V Flex 4p,806,2005 Gasolina,2005-1
Ford,22,Focus Sedan 2.0 16V/2.0 16V Flex 4p,806,2004 Gasolina,2004-1
Ford,22,Focus Sedan 2.0 16V/2.0 16V Flex 4p,806,2003 Gasolina,2003-1
Ford,22,Focus Sedan 2.0 16V/2.0 16V Flex 4p,806,2002 Gasolina,2002-1
Ford,22,Focus Sedan 2.0 16V/2.0 16V Flex 4p,806,2001 Gasolina,2001-1
Ford,22,Focus Sedan 2.0 16V/2.0 16V Flex 4p Aut.,807,2016 Gasolina,2016-1
Ford,22,Focus Sedan 2.0 16V/2.0 16V Flex 4p Aut.,807,2015 Gasolina,2015-1
Ford,22,Focus Sedan 2.0 16V/2.0 16V Flex 4p Aut.,807,2014 Gasolina,2014-1
Ford,22,Focus Sedan 2.0 16V/2.0 16V Flex 4p Aut.,807,2013 Gasolina,2013-1
Ford,22,Focus Sedan 2.0 16V/2.0 16V Flex 4p Aut.,807,2012 Gasolina,2012-1
Ford,22,Focus Sedan 2.0 16V/2.0 16V Flex 4p Aut.,807,2011 Gasolina,2011-1
Ford,22,Focus Sedan 2.0 16V/2.0 16V Flex 4p Aut.,807,2010 Gasolina,2010-1
Ford,22,Focus Sedan 2.0 16V/2.0 16V Flex 4p Aut.,807,2009 Gasolina,2009-1
Ford,22,Focus Sedan 2.0 16V/2.0 16V Flex 4p Aut.,807,2008 Gasolina,2008-1
Ford,22,Focus Sedan 2.0 16V/2.0 16V Flex 4p Aut.,807,2007 Gasolina,2007-1
Ford,22,Focus Sedan 2.0 16V/2.0 16V Flex 4p Aut.,807,2006 Gasolina,2006-1
Ford,22,Focus Sedan 2.0 16V/2.0 16V Flex 4p Aut.,807,2005 Gasolina,2005-1
Ford,22,Focus Sedan 2.0 16V/2.0 16V Flex 4p Aut.,807,2004 Gasolina,2004-1
Ford,22,Focus Sedan 2.0 16V/2.0 16V Flex 4p Aut.,807,2003 Gasolina,2003-1
Ford,22,Focus TITA/TITA Plus 2.0  Flex 5p Aut.,5451,2019 Gasolina,2019-1
Ford,22,Focus TITA/TITA Plus 2.0  Flex 5p Aut.,5451,2018 Gasolina,2018-1
Ford,22,Focus TITA/TITA Plus 2.0  Flex 5p Aut.,5451,2017 Gasolina,2017-1
Ford,22,Focus TITA/TITA Plus 2.0  Flex 5p Aut.,5451,2016 Gasolina,2016-1
Ford,22,Focus TITA/TITA Plus 2.0  Flex 5p Aut.,5451,2015 Gasolina,2015-1
Ford,22,Focus TITA/TITA Plus 2.0  Flex 5p Aut.,5451,2014 Gasolina,2014-1
Ford,22,Focus TITA/TITA Plus 2.0  Flex 5p Aut.,5451,2013 Gasolina,2013-1
Ford,22,Focus TITA/TITA Plus 2.0  Flex 5p Aut.,5451,2012 Gasolina,2012-1
Ford,22,Focus TITA/TITA Plus 2.0  Flex 5p Aut.,5451,2011 Gasolina,2011-1
Ford,22,Focus TITA/TITA Plus 2.0  Flex 5p Aut.,5451,2010 Gasolina,2010-1
Ford,22,Focus TITANIUM 2.0 16V Flex 5p Mec.,5452,2013 Gasolina,2013-1
Ford,22,Focus TITANIUM 2.0 16V Flex 5p Mec.,5452,2012 Gasolina,2012-1
Ford,22,Focus TITANIUM 2.0 16V Flex 5p Mec.,5452,2011 Gasolina,2011-1
Ford,22,Focus TITANIUM 2.0 16V Flex 5p Mec.,5452,2010 Gasolina,2010-1
Ford,22,Furglaine 3.6,808,1986 Gasolina,1986-1
Ford,22,Furglaine 3.6,808,1985 Gasolina,1985-1
Ford,22,Furglaine 3.9 Diesel,809,1991 Diesel,1991-3
Ford,22,Furglaine 3.9 Diesel,809,1990 Diesel,1990-3
Ford,22,Furglaine 3.9 Diesel,809,1989 Diesel,1989-3
Ford,22,Furglaine 3.9 Diesel,809,1988 Diesel,1988-3
Ford,22,Furglaine 3.9 Diesel,809,1987 Diesel,1987-3
Ford,22,Furglaine 3.9 Diesel,809,1986 Diesel,1986-3
Ford,22,Furglaine 3.9 Diesel,809,1985 Diesel,1985-3
Ford,22,Furglaine Chateaux/Exec. 3.9 Diesel,810,1991 Diesel,1991-3
Ford,22,Furglaine Chateaux/Exec. 3.9 Diesel,810,1990 Diesel,1990-3
Ford,22,Furglaine Chateaux/Exec. 3.9 Diesel,810,1989 Diesel,1989-3
Ford,22,Furglaine Chateaux/Exec. 3.9 Diesel,810,1988 Diesel,1988-3
Ford,22,Furglaine Chateaux/Exec. 3.9 Diesel,810,1987 Diesel,1987-3
Ford,22,Furglaine Chateaux/Exec. 3.9 Diesel,810,1986 Diesel,1986-3
Ford,22,Furglaine Chateaux/Exec. 3.9 Diesel,810,1985 Diesel,1985-3
Ford,22,Fusion 2.5 16V 193cv Aut. (Híbrido),10006,2012 Gasolina,2012-1
Ford,22,Fusion 2.5 16V 193cv Aut. (Híbrido),10006,2011 Gasolina,2011-1
Ford,22,Fusion 2.5 16V 193cv Aut. (Híbrido),10006,2010 Gasolina,2010-1
Ford,22,Fusion 2.5L I-VCT Flex Aut.,6381,2016 Gasolina,2016-1
Ford,22,Fusion 2.5L I-VCT Flex Aut.,6381,2015 Gasolina,2015-1
Ford,22,Fusion 2.5L I-VCT Flex Aut.,6381,2014 Gasolina,2014-1
Ford,22,Fusion 2.5L I-VCT Flex Aut.,6381,2013 Gasolina,2013-1
Ford,22,Fusion SE 2.5 I-VCT Flex 16V Aut.,7826,2018 Gasolina,2018-1
Ford,22,Fusion SE 2.5 I-VCT Flex 16V Aut.,7826,2017 Gasolina,2017-1
Ford,22,Fusion SEL 2.0 Ecobo. 16V 248cv Aut.,7755,2019 Gasolina,2019-1
Ford,22,Fusion SEL 2.0 Ecobo. 16V 248cv Aut.,7755,2018 Gasolina,2018-1
Ford,22,Fusion SEL 2.0 Ecobo. 16V 248cv Aut.,7755,2017 Gasolina,2017-1
Ford,22,Fusion SEL 2.3 16V  162cv Aut.,4061,2009 Gasolina,2009-1
Ford,22,Fusion SEL 2.3 16V  162cv Aut.,4061,2008 Gasolina,2008-1
Ford,22,Fusion SEL 2.3 16V  162cv Aut.,4061,2007 Gasolina,2007-1
Ford,22,Fusion SEL 2.3 16V  162cv Aut.,4061,2006 Gasolina,2006-1
Ford,22,Fusion SEL 2.5 16V 173cv Aut.,4922,2012 Gasolina,2012-1
Ford,22,Fusion SEL 2.5 16V 173cv Aut.,4922,2011 Gasolina,2011-1
Ford,22,Fusion SEL 2.5 16V 173cv Aut.,4922,2010 Gasolina,2010-1
Ford,22,Fusion SEL 3.0 V6  24V 243cv Aut.,5622,2012 Gasolina,2012-1
Ford,22,Fusion SEL 3.0 V6  24V 243cv Aut.,5622,2011 Gasolina,2011-1
Ford,22,Fusion SEL 3.0 V6 AWD 24V 243cv Aut.,4923,2012 Gasolina,2012-1
Ford,22,Fusion SEL 3.0 V6 AWD 24V 243cv Aut.,4923,2011 Gasolina,2011-1
Ford,22,Fusion SEL 3.0 V6 AWD 24V 243cv Aut.,4923,2010 Gasolina,2010-1
Ford,22,Fusion Titanium 2.0 145cv Aut. (Híbrido),10007,2019 Gasolina,2019-1
Ford,22,Fusion Titanium 2.0 145cv Aut. (Híbrido),10007,2018 Gasolina,2018-1
Ford,22,Fusion Titanium 2.0 145cv Aut. (Híbrido),10007,2017 Gasolina,2017-1
Ford,22,Fusion Titanium 2.0 145cv Aut. (Híbrido),10007,2016 Gasolina,2016-1
Ford,22,Fusion Titanium 2.0 145cv Aut. (Híbrido),10007,2015 Gasolina,2015-1
Ford,22,Fusion Titanium 2.0 145cv Aut. (Híbrido),10007,2014 Gasolina,2014-1
Ford,22,Fusion Titanium 2.0 145cv Aut. (Híbrido),10007,2013 Gasolina,2013-1
Ford,22,Fusion Titanium 2.0 GTDI Eco. Awd Aut.,6324,2019 Gasolina,2019-1
Ford,22,Fusion Titanium 2.0 GTDI Eco. Awd Aut.,6324,2018 Gasolina,2018-1
Ford,22,Fusion Titanium 2.0 GTDI Eco. Awd Aut.,6324,2017 Gasolina,2017-1
Ford,22,Fusion Titanium 2.0 GTDI Eco. Awd Aut.,6324,2016 Gasolina,2016-1
Ford,22,Fusion Titanium 2.0 GTDI Eco. Awd Aut.,6324,2015 Gasolina,2015-1
Ford,22,Fusion Titanium 2.0 GTDI Eco. Awd Aut.,6324,2014 Gasolina,2014-1
Ford,22,Fusion Titanium 2.0 GTDI Eco. Awd Aut.,6324,2013 Gasolina,2013-1
Ford,22,Fusion Titanium 2.0 GTDI Eco. Fwd Aut.,6382,2018 Gasolina,2018-1
Ford,22,Fusion Titanium 2.0 GTDI Eco. Fwd Aut.,6382,2017 Gasolina,2017-1
Ford,22,Fusion Titanium 2.0 GTDI Eco. Fwd Aut.,6382,2016 Gasolina,2016-1
Ford,22,Fusion Titanium 2.0 GTDI Eco. Fwd Aut.,6382,2015 Gasolina,2015-1
Ford,22,Fusion Titanium 2.0 GTDI Eco. Fwd Aut.,6382,2014 Gasolina,2014-1
Ford,22,Fusion Titanium 2.0 GTDI Eco. Fwd Aut.,6382,2013 Gasolina,2013-1
Ford,22,Ibiza 3.9 Furgão Diesel,811,1989 Diesel,1989-3
Ford,22,Ibiza 3.9 Furgão Diesel,811,1988 Diesel,1988-3
Ford,22,Ibiza 3.9 Furgão Diesel,811,1987 Diesel,1987-3
Ford,22,Ibiza 3.9 Furgão Diesel,811,1986 Diesel,1986-3
Ford,22,Ibiza Chat./Exec. 3.9 Diesel,812,1995 Diesel,1995-3
Ford,22,Ibiza Chat./Exec. 3.9 Diesel,812,1994 Diesel,1994-3
Ford,22,Ibiza Chat./Exec. 3.9 Diesel,812,1993 Diesel,1993-3
Ford,22,Ibiza Chat./Exec. 3.9 Diesel,812,1992 Diesel,1992-3
Ford,22,Ibiza Chat./Exec. 3.9 Diesel,812,1991 Diesel,1991-3
Ford,22,Ibiza Chat./Exec. 3.9 Diesel,812,1990 Diesel,1990-3
Ford,22,Ibiza Chat./Exec. 3.9 Diesel,812,1989 Diesel,1989-3
Ford,22,Ibiza Chat./Exec. 3.9 Diesel,812,1988 Diesel,1988-3
Ford,22,Ibiza Chat./Exec. 3.9 Diesel,812,1987 Diesel,1987-3
Ford,22,Ibiza Chat./Exec. 3.9 Diesel,812,1986 Diesel,1986-3
Ford,22,Ka 1.0 8V/1.0 8V ST Flex 3p,4514,2013 Gasolina,2013-1
Ford,22,Ka 1.0 8V/1.0 8V ST Flex 3p,4514,2012 Gasolina,2012-1
Ford,22,Ka 1.0 8V/1.0 8V ST Flex 3p,4514,2011 Gasolina,2011-1
Ford,22,Ka 1.0 8V/1.0 8V ST Flex 3p,4514,2010 Gasolina,2010-1
Ford,22,Ka 1.0 8V/1.0 8V ST Flex 3p,4514,2009 Gasolina,2009-1
Ford,22,Ka 1.0 8V/1.0 8V ST Flex 3p,4514,2008 Gasolina,2008-1
Ford,22,Ka 1.0 FREESTYLE 12V Flex 5p Mec.,8744,2021 Gasolina,2021-1
Ford,22,Ka 1.0 FREESTYLE 12V Flex 5p Mec.,8744,2020 Gasolina,2020-1
Ford,22,Ka 1.0 S TiVCT Flex 5p,8149,2021 Gasolina,2021-1
Ford,22,Ka 1.0 S TiVCT Flex 5p,8149,2020 Gasolina,2020-1
Ford,22,Ka 1.0 S TiVCT Flex 5p,8149,2019 Gasolina,2019-1
Ford,22,Ka 1.0 S TiVCT Flex 5p,8149,2018 Gasolina,2018-1
Ford,22,Ka 1.0 SE/SE Plus TiVCT Flex 5p,6915,2021 Gasolina,2021-1
Ford,22,Ka 1.0 SE/SE Plus TiVCT Flex 5p,6915,2020 Gasolina,2020-1
Ford,22,Ka 1.0 SE/SE Plus TiVCT Flex 5p,6915,2019 Gasolina,2019-1
Ford,22,Ka 1.0 SE/SE Plus TiVCT Flex 5p,6915,2018 Gasolina,2018-1
Ford,22,Ka 1.0 SE/SE Plus TiVCT Flex 5p,6915,2017 Gasolina,2017-1
Ford,22,Ka 1.0 SE/SE Plus TiVCT Flex 5p,6915,2016 Gasolina,2016-1
Ford,22,Ka 1.0 SE/SE Plus TiVCT Flex 5p,6915,2015 Gasolina,2015-1
Ford,22,Ka 1.0 SEL TiVCT Flex 5p,6914,2019 Gasolina,2019-1
Ford,22,Ka 1.0 SEL TiVCT Flex 5p,6914,2018 Gasolina,2018-1
Ford,22,Ka 1.0 SEL TiVCT Flex 5p,6914,2017 Gasolina,2017-1
Ford,22,Ka 1.0 SEL TiVCT Flex 5p,6914,2016 Gasolina,2016-1
Ford,22,Ka 1.0 SEL TiVCT Flex 5p,6914,2015 Gasolina,2015-1
Ford,22,Ka 1.0 TECNO 12V Flex 5p,8122,2018 Gasolina,2018-1
Ford,22,Ka 1.0 TECNO 8V Flex 3p,4789,2011 Gasolina,2011-1
Ford,22,Ka 1.0 TECNO 8V Flex 3p,4789,2010 Gasolina,2010-1
Ford,22,Ka 1.0 TECNO 8V Flex 3p,4789,2009 Gasolina,2009-1
Ford,22,Ka 1.0 TECNO 8V Flex 3p,4789,2008 Gasolina,2008-1
Ford,22,Ka 1.0i 3p,813,2007 Gasolina,2007-1
Ford,22,Ka 1.0i 3p,813,2006 Gasolina,2006-1
Ford,22,Ka 1.0i 3p,813,2005 Gasolina,2005-1
Ford,22,Ka 1.0i 3p,813,2004 Gasolina,2004-1
Ford,22,Ka 1.0i 3p,813,2003 Gasolina,2003-1
Ford,22,Ka 1.0i 3p,813,2000 Gasolina,2000-1
Ford,22,Ka 1.0i 3p,813,1999 Gasolina,1999-1
Ford,22,Ka 1.0i 3p,813,1998 Gasolina,1998-1
Ford,22,Ka 1.0i 3p,813,1997 Gasolina,1997-1
Ford,22,Ka 1.5 100 Anos Flex 5p Aut.,8745,2020 Gasolina,2020-1
Ford,22,Ka 1.5 FreeStyle 12V Flex 5p Aut.,8401,2021 Gasolina,2021-1
Ford,22,Ka 1.5 FreeStyle 12V Flex 5p Aut.,8401,2020 Gasolina,2020-1
Ford,22,Ka 1.5 FreeStyle 12V Flex 5p Aut.,8401,2019 Gasolina,2019-1
Ford,22,Ka 1.5 FreeStyle 12V Flex 5p Mec.,8402,2019 Gasolina,2019-1
Ford,22,Ka 1.5 SE 12V Flex 5p Aut.,8440,2020 Gasolina,2020-1
Ford,22,Ka 1.5 SE 12V Flex 5p Aut.,8440,2019 Gasolina,2019-1
Ford,22,Ka 1.5 SE 12V Flex 5p Mec.,8441,2019 Gasolina,2019-1
Ford,22,Ka 1.5 SE Plus 12V Flex 5p Aut.,8442,2021 Gasolina,2021-1
Ford,22,Ka 1.5 SE Plus 12V Flex 5p Aut.,8442,2020 Gasolina,2020-1
Ford,22,Ka 1.5 SE Plus 12V Flex 5p Aut.,8442,2019 Gasolina,2019-1
Ford,22,Ka 1.5 SE Plus 12V Flex 5p Mec.,8443,2021 Gasolina,2021-1
Ford,22,Ka 1.5 SE Plus 12V Flex 5p Mec.,8443,2020 Gasolina,2020-1
Ford,22,Ka 1.5 SE Plus 12V Flex 5p Mec.,8443,2019 Gasolina,2019-1
Ford,22,Ka 1.5 SE/SE PLUS 16V Flex 5p,6916,2018 Gasolina,2018-1
Ford,22,Ka 1.5 SE/SE PLUS 16V Flex 5p,6916,2017 Gasolina,2017-1
Ford,22,Ka 1.5 SE/SE PLUS 16V Flex 5p,6916,2016 Gasolina,2016-1
Ford,22,Ka 1.5 SE/SE PLUS 16V Flex 5p,6916,2015 Gasolina,2015-1
Ford,22,Ka 1.5 Sedan SE 12V Flex 4p Aut.,8444,2020 Gasolina,2020-1
Ford,22,Ka 1.5 Sedan SE 12V Flex 4p Aut.,8444,2019 Gasolina,2019-1
Ford,22,Ka 1.5 Sedan SE 12V Flex 4p Mec.,8445,2021 Gasolina,2021-1
Ford,22,Ka 1.5 Sedan SE 12V Flex 4p Mec.,8445,2020 Gasolina,2020-1
Ford,22,Ka 1.5 Sedan SE 12V Flex 4p Mec.,8445,2019 Gasolina,2019-1
Ford,22,Ka 1.5 Sedan SE Plus 12V Flex 4p Aut.,8446,2021 Gasolina,2021-1
Ford,22,Ka 1.5 Sedan SE Plus 12V Flex 4p Aut.,8446,2020 Gasolina,2020-1
Ford,22,Ka 1.5 Sedan SE Plus 12V Flex 4p Aut.,8446,2019 Gasolina,2019-1
Ford,22,Ka 1.5 Sedan SE Plus 12V Flex 4p Mec.,8447,2021 Gasolina,2021-1
Ford,22,Ka 1.5 Sedan SE Plus 12V Flex 4p Mec.,8447,2020 Gasolina,2020-1
Ford,22,Ka 1.5 Sedan SE Plus 12V Flex 4p Mec.,8447,2019 Gasolina,2019-1
Ford,22,Ka 1.5 Sedan SEL 12V Flex 4p Aut.,8746,2020 Gasolina,2020-1
Ford,22,Ka 1.5 Sedan SEL 12V Flex 4p Mec.,8448,2019 Gasolina,2019-1
Ford,22,Ka 1.5 Sedan TITANIUM 12V Flex 4p Aut.,8403,2021 Gasolina,2021-1
Ford,22,Ka 1.5 Sedan TITANIUM 12V Flex 4p Aut.,8403,2020 Gasolina,2020-1
Ford,22,Ka 1.5 Sedan TITANIUM 12V Flex 4p Aut.,8403,2019 Gasolina,2019-1
Ford,22,Ka 1.5 TITANIUM 12V Flex 5p Aut.,8449,2020 Gasolina,2020-1
Ford,22,Ka 1.5 TITANIUM 12V Flex 5p Aut.,8449,2019 Gasolina,2019-1
Ford,22,Ka 1.6 8V Flex 3p,4515,2011 Gasolina,2011-1
Ford,22,Ka 1.6 8V Flex 3p,4515,2010 Gasolina,2010-1
Ford,22,Ka 1.6 8V Flex 3p,4515,2009 Gasolina,2009-1
Ford,22,Ka 1.6 8V Flex 3p,4515,2008 Gasolina,2008-1
Ford,22,Ka 1.6 TECNO 8V Flex 3p,4790,2011 Gasolina,2011-1
Ford,22,Ka 1.6 TECNO 8V Flex 3p,4790,2010 Gasolina,2010-1
Ford,22,Ka 1.6 TECNO 8V Flex 3p,4790,2009 Gasolina,2009-1
Ford,22,Ka Action 1.6 MPI 8V 95cv,814,2007 Gasolina,2007-1
Ford,22,Ka Action 1.6 MPI 8V 95cv,814,2006 Gasolina,2006-1
Ford,22,Ka Action 1.6 MPI 8V 95cv,814,2005 Gasolina,2005-1
Ford,22,Ka Action 1.6 MPI 8V 95cv,814,2004 Gasolina,2004-1
Ford,22,Ka Action 1.6 MPI 8V 95cv,814,2003 Gasolina,2003-1
Ford,22,Ka Black 1.0 MPI 8v 65cv,815,2001 Gasolina,2001-1
Ford,22,Ka Black 1.6 MPI 8v 95cv,816,2001 Gasolina,2001-1
Ford,22,Ka CLX 1.3i 3p,817,2000 Gasolina,2000-1
Ford,22,Ka CLX 1.3i 3p,817,1999 Gasolina,1999-1
Ford,22,Ka CLX 1.3i 3p,817,1998 Gasolina,1998-1
Ford,22,Ka CLX 1.3i 3p,817,1997 Gasolina,1997-1
Ford,22,Ka GL 1.0i Zetec Rocam,818,2008 Gasolina,2008-1
