,URL,Fabricante,Modelo,Versao,Valor,Cidade,Ano,Combustível,Placa final,KM,Câmbio,Cor,Carroceria,Airbag motorista,Ar-condicionado,Direção hidráulica,Vidros elétricos dianteiros,Travas elétricas,Retrovisores elétricos,Alarme,Freios abs,Bancos de couro,Airbag duplo frontal,Limpador traseiro,Desembaçador traseiro,Câmbio automático,Rodas de liga leve,Tração 4x4,Ar quente,Airbags laterais,Vidros elétricos traseiros,Banco do motorista com regulagem de altura,Ajuste elétrico dos retrovisores,Adaptado para pcd,Sensor de estacionamento dianteiro,Direção elétrica,Kit visibilidade,Sensor de estacionamento traseiro,Aceita troca,Ipva pago,Motorização,Potência (cv),Torque (kgf.m),Velocidade máxima (km/h),Tempo 0-100 (s),Consumo cidade (km/l),Consumo estrada (km/l),Tração,Direção,Suspensão dianteira,Suspensão traseira,Freios dianteiros,Freios traseiros,Altura (mm),Largura (mm),Comprimento (mm),Peso (kg),Tanque (L),Entre-eixos (mm),Porta-Malas (L),Ocupantes,Cd player,Computador de bordo,Baixa quilometragem,Único dono,Airbags de cortina,Cintos três-pontos para todos os ocupantes,Controle de tração,Controle eletrônico de estabilidade (esc),Chave presencial,Encostos de cabeça no banco traseiro,Retrovisores com rebatimento elétrico,Volante com regulagem de altura e profundidade,Volante multifuncional,Bluetooth,Entradas usb,Rádio,Assistente de subida em rampa,Carregador de celular por indução,Câmera de ré,Espelhamento de celular,Farol de neblina,Fixação para cadeirinhas infantis (isofix),Start-stop,Central multimídia,Teto solar,Piloto automático adaptativo (acc),Alerta de ponto cego,Alerta de tráfego traseiro cruzado,Acendimento automático dos faróis,Banco do motorista com ajuste elétrico,Banco do motorista com aquecimento,Banco traseiro bipartido,Banco traseiro rebatível,Luz de cortesia no porta-luvas,Luz de cortesia no porta-malas,Regulagem de altura do facho dos faróis,Retrovisor interno eletrocrômico,Saídas de ar-condicionado na segunda fileira,Volante com regulagem de altura,Ar-condicionado digital,Farol alto automático,Faróis de led,Luz de condução diurna (drl),Brake light,Trio elétrico,Distribuição eletrônica de frenagem (ebd),Airbag central,Nenhuma batida,Parece novo,Pneus novos,Veículo de não fumante,Revisões realizadas,Pronta entrega,Laudo cautelar aprovado,Licenciado esse ano,Possui vistoria,Limitador de velocidade,Frenagem autônoma de emergência (aeb),Gps,Sensor de chuva,Sensor de farol,Cd player com mp3,Saldão,Possui multas,Porta-copos,Aerofólio,Garantia de fábrica,Protetor de caçamba,Capota marítima,Wi-fi,Volante com acabamento em couro,Alerta de cinto para condutor,Alerta de cinto para passageiro da primeira fila,Ar-condicionado digital de 2 zonas,7 lugares,Garantia de 1 ano,Assistente de descida,Para-choque na cor do veículo,Cluster digital,Computador de bordo digital,Chave canivete,Descanso de braço na primeira fileira,Tração dianteira,Vidros elétricos traseiros one touch,Vidros elétricos dianteiros one touch,Pneus de uso misto,Encomenda,Vidros elétricos dianteiros antiesmagamento,Vidros elétricos traseiros antiesmagamento,Airbag de joelho,Airbag de capô,Android auto sem fio,Apple carplay,Apple carplay sem fio,Câmera 360º,Seta no retrovisor,Sistema de conectividade,Rodas de aço com calotas,Android auto,Teto panorâmico,Kit multimídia com tv,Toca fitas,Mylink,Trava multilock,Airbags traseiros,Friso lateral,Caçamba de fibra,Auto hold,Ancoragem de cadeiras infantis,Farol de milha,Barras longitudinais no teto,Estepe integral,Tração traseira,Kit gnv,Apoio de cabeça para passageiros da segunda fileira,Partida por botão,Certificado,Faróis de xenônio,Estepe temporário,Pneus run flat,Leitor de placa,Assistente de manutenção de faixa,Faróis com projetor,Alerta de mudança de faixa,Capa de banco,Tração 4x4 reduzida,Entrada usb no banco de trás,Alerta de cinto para todos os ocupantes	,Lanternas traseiras de led,Sensor crepuscular,Banco do passageiro com ajuste elétrico,Veículo alienado,Bancos dianteiros com aquecimento,Pneus de uso off-road,Park assist paralelo,Calha de chuva,Freio a disco dianteiro,Ar quente (ar-condicionado)
1342,https://www.mobiauto.com.br/comprar/carros/ba-salvador/toyota/corolla/2019/1-8-gli-upper-multi-drive-flex/detalhes/9232904?page=detail&undefined,Toyota,Corolla,1.8 GLi Upper Multi-Drive (Flex),R$ 91.000,Salvador - BA,2018/2019,Flex,3,90.200,Automática,Branco,Sedan,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,,,,,Sim,,Sim,,,1.8,144 (E) / 139 (G),18.6 (E) / 18 (G),N/C,- (E),7.8 (E) / 11.4 (G),13.2 (E),dianteira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal.",Quatro freios à disco com dois discos ventilados.,,1475,1775,4620,1295,60,2700,470,5,Sim,Sim,,,,,Sim,Sim,,Sim,,Sim,,,Sim,Sim,,,,,,,,,,,,,,Sim,Sim,Sim,,,,,,,Sim,,,,,,,Sim,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1343,https://www.mobiauto.com.br/comprar/carros/ba-salvador/volkswagen/nivus/2021/highline-1-0-turbo-aut-flex/detalhes/9232894?page=detail&undefined,Volkswagen,Nivus,Highline 1.0 Turbo (Aut) (Flex),R$ 111.900,Salvador - BA,2021/2021,Flex,4,36.000,Automática,Branco,,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,,Sim,,,1.0,128 (E),20.4 (E),189 (E),10 (E),7.7 (E) / 10.7 (G),9.4 (E) / 13.2 (G),Dianteira,Elétrica,Suspensão braços sobrepostos e mola helicoidal,Suspensão tipo eixo de torção e molas helicoidal,Dois freios à disco ventilados,Dois freios à disco sólidos,1493,1757,4266,1199,52,2566,415,5,Sim,Sim,,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,,Sim,,Sim,,,Sim,Sim,Sim,Sim,Sim,,Sim,,,Sim,Sim,,,Sim,Sim,,Sim,Sim,,,,,,,,,,,Sim,Sim,,,,,,,,,,,,,,,,,,,,Sim,,,,Sim,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1344,https://www.mobiauto.com.br/comprar/carros/ba-salvador/volkswagen/amarok/2018/2-0-cd-4x4-tdi-trendline/detalhes/9232883?page=detail&undefined,Volkswagen,Amarok,2.0 CD 4x4 TDi Trendline,R$ 99.900,Salvador - BA,2018/2018,Diesel,0,92.500,Manual,Prata,Picapes,,Sim,Sim,Sim,Sim,Sim,Sim,,,Sim,,Sim,,Sim,Sim,Sim,,,,,,,Sim,,,,,2.0,180 (D),42.8 (D),179 (D),10.9 (D),N/C,N/C,4x4,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo eixo transversal (beam), roda tipo rígida e molas feixe de lâminas.",Dois freios à disco com dois discos ventilados.,,1834,1954,5254,2073,80,3095,,5,Sim,Sim,,,,,Sim,Sim,,Sim,,,,,,Sim,,,,,Sim,,,,,,,,,Sim,Sim,,,,,,,,Sim,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1345,https://www.mobiauto.com.br/comprar/carros/ba-salvador/ford/new-fiesta-hatch/2017/new-fiesta-se-plus-direct-1-6-flex-aut/detalhes/9232877?page=detail&undefined,Ford,New Fiesta Hatch,New Fiesta SE Plus Direct 1.6 (Flex) (Aut),R$ 47.900,Salvador - BA,2017/2017,Flex,9,59.500,Automática,Branco,Hatch,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,,,Sim,,Sim,,,,,Sim,,,,,1.6,128 (E) / 125 (G),16.0 (E) / 15.8 (G),190 (E) / 190 (G),12.1 (E),8.2 (E) / 12 (G),14.6 (E),dianteira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal.",Dois freios à disco com dois discos ventilados.,,1464,1722,3969,1105,52,2489,281,5,Sim,Sim,,,,,,,,Sim,,Sim,,,Sim,Sim,,,,,,,,,,,,,,Sim,Sim,Sim,,,,,,,Sim,,,,,,,Sim,,,,,,,,,,,,,,,,Sim,,,,Sim,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346,https://www.mobiauto.com.br/comprar/carros/ba-salvador/hyundai/hb20/2016/1-6-comfort-plus-aut-flex/detalhes/9508076?page=detail&undefined,Hyundai,HB20,1.6 Comfort Plus (Aut) (Flex),R$ 56.900,Salvador - BA,2016/2016,Flex,0,70.000,Automática,Branco,Hatch,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,,,Sim,,Sim,Sim,,,Sim,,,,,,1.6,128 (E) / 122 (G),16.5 (E) / 16 (G),190 (E) / 186 (G),10.6 (E),7.1 (E) / 9.9 (G),9.4 (E) / 12.5 (G),Dianteira,Hidráulica,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal.",Dois freios à disco ventilados,Tambor ,1470,1680,3920,1071,50,2500,300,5,,Sim,,,,,,,,,,,,,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1347,https://www.mobiauto.com.br/comprar/carros/ba-salvador/volkswagen/polo/2019/1-6-msi-flex/detalhes/8762313?page=detail&undefined,Volkswagen,Polo,1.6 MSI (Flex),R$ 62.900,Salvador - BA,2019/2019,Flex,0,80.000,Manual,Cinza,Hatch,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,,Sim,Sim,Sim,,Sim,,Sim,Sim,Sim,,,,,Sim,,,,,1.6,117 (E) / 110 (G),16.5 (E) / 15.8 (G),193 (E) / 189 (G),10.6 (E),N/C,N/C,dianteira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal.",Dois freios à disco com dois discos ventilados.,,1468,1751,4057,1083,40,2565,300,5,Sim,Sim,,,,,,,,,,,,,Sim,Sim,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348,https://www.mobiauto.com.br/comprar/carros/ba-salvador/chevrolet/onix/2020/lt-1-0-flex/detalhes/9415195?page=detail&undefined,Chevrolet,Onix,LT 1.0 (Flex),R$ 64.900,Salvador - BA,2020/2020,Flex,0,95.000,Manual,Branco,Hatch,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,,Sim,Sim,Sim,,,,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,,,,,1.0,116 (E) / 116 (G),16.8 (E) / 16.3 (G),N/C,- (E),9.4 (E) / 11.2 (G),13.5 (E) / 16 (G),dianteira,Elétrica,"Suspensão tipo McPherson, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal.",Disco ventilado,Tambor,1476,1731,4163,1075,44,2551,291,5,,Sim,,,Sim,Sim,Sim,Sim,,Sim,,,Sim,Sim,Sim,Sim,Sim,,,Sim,,Sim,,Sim,,,,,,,,Sim,Sim,,Sim,,,,Sim,,,,,,Sim,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1349,https://www.mobiauto.com.br/comprar/carros/ba-salvador/honda/fit/2017/1-5-16v-lx-cvt-flex/detalhes/9415192?page=detail&undefined,Honda,Fit,1.5 16v LX CVT (Flex),R$ 67.900,Salvador - BA,2016/2017,Flex,0,90.000,Automática,Branco,Monovolume,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,,Sim,,Sim,Sim,,,Sim,Sim,,,,,1.5,116 (E) / 115 (G),15.3 (E) / 15.2 (G),N/C,- (E),8.3 (E) / 12 (G),14 (E),dianteira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo independente e molas helicoidal.",Dois freios à disco com dois discos ventilados.,,1535,1694,3998,1080,46,2530,363,5,Sim,Sim,,,,,,,,,,,,,Sim,Sim,,,,,,,,Sim,,,,,,,,,,,,,,,Sim,,,,,,Sim,Sim,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350,https://www.mobiauto.com.br/comprar/carros/ba-salvador/volkswagen/gol/2018/1-0-mpi-city-flex/detalhes/9463294?page=detail&undefined,Volkswagen,Gol,1.0 MPI City (Flex),R$ 45.900,Salvador - BA,2018/2018,Flex,0,46.000,Manual,Branco,Hatch,Sim,Sim,Sim,Sim,Sim,,,Sim,,Sim,Sim,Sim,,,,Sim,,,,,,,,,,,,1.0,82 (E) / 75 (G),10.4 (E) / 9.7 (G),170 (E) / 168 (G),12.3 (E),8.8 (E) / 12.9 (G),14.5 (E),dianteira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal.",Dois freios à disco com dois discos ventilados.,,1464,1656,3895,919,55,2465,285,5,,Sim,,,,,,,,,,,,,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1351,https://www.mobiauto.com.br/comprar/carros/ba-salvador/fiat/uno/2021/way-1-0-firefly-flex/detalhes/8091243?page=detail&undefined,Fiat,Uno,Way 1.0 Firefly (Flex),R$ 48.900,Salvador - BA,2021/2021,Flex,5,63.630,Manual,Branco,Hatch,Sim,Sim,,Sim,Sim,,,Sim,,Sim,Sim,Sim,,,,,,,,,,,Sim,,,Sim,,1.0,77 (E) / 72 (G),10.9 (E) / 10.4 (G),157 (E) / 153 (G),12.5 (E),9.1 (E) / 13.2 (G),10.6 (E) / 15.2 (G),Dianteira,Elétrica,"Suspensão tipo McPherson, roda tipo independente e molas helicoidal","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal",Dois freios à disco sólidos,Tambor ,1548,1656,3820,1025,48,2376,280,5,,Sim,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,,,Sim,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,https://www.mobiauto.com.br/comprar/carros/ba-salvador/kia/sportage/2011/ex2-2-0-4x2-autp-396/detalhes/8040881?page=detail&undefined,Kia,Sportage,EX2 2.0 4X2 (aut)(P.396),R$ 59.900,Salvador - BA,2011/2011,Gasolina,4,104.271,Automática,Prata,SUV,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,,Sim,Sim,Sim,Sim,,Sim,,,,Sim,,2.0,166 (G),20.08841 (G),184 (G),10.4 (G),10.1 (G),16.1 (G),dianteira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo multibraço e traseira com barra estabilizadora, roda tipo independente e molas helicoidal.",Quatro freios à disco com dois discos ventilados.,,1645,1855,4445,1500,55,2640,740,5,Sim,Sim,,,,,Sim,,,,,,,,Sim,Sim,,,,,Sim,,,,Sim,Sim,,,,,,,,,,,,,Sim,,,,,,,Sim,,,Sim,Sim,Sim,Sim,Sim,,,,,,,Sim,Sim,Sim,Sim,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1353,https://www.mobiauto.com.br/comprar/carros/ba-salvador/mitsubishi/pajero-tr4/2014/2-0-16v-4x2-flex-aut/detalhes/9544200?page=detail&undefined,Mitsubishi,Pajero TR4,2.0 16V 4x2 (Flex) (Aut),R$ 56.900,Salvador - BA,2013/2014,Flex,1,95.332,Automática,Branco,SUV,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,,,,Sim,Sim,,,Sim,,,,,,2.0,140 (E) / 135 (G),22.0 (E) / 20 (G),164 (E),12 (E),6.5 (E),N/C,traseira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo eixo transversal (beam), roda tipo rígida e molas helicoidal.",Dois freios à disco com dois discos ventilados.,,1714,1680,4058,1400,72,2450,500,5,Sim,,,,,,,,,,,,,,Sim,Sim,,,,,Sim,,,Sim,,,,,,,,,,,,,,,Sim,,,,,,,Sim,,,,,,,,,,,,,,,,Sim,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1354,https://www.mobiauto.com.br/comprar/carros/ba-salvador/caoa-chery/tiggo-5x/2022/txs-1-5-turboflex-aut/detalhes/9508420?page=detail&undefined,CAOA Chery,Tiggo 5X,TXS 1.5 Turboflex (Aut) ,R$ 104.790,Salvador - BA,2021/2022,Flex,5,26.000,Automática,Cinza,SUV,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,,,,Sim,,Sim,,,1.5,150 (E) / 147 (G),21.4 (E) / 21.4 (G),180 (E),11 (E),6.7 (E) / 9.8 (G),8 (E) / 11.7 (G),Dianteira,Elétrica,"Suspensão tipo McPherson, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal.",Discos Ventilados,Discos Sólidos,1645,1830,4338,1424,57,2630,340,5,,Sim,,,Sim,Sim,Sim,Sim,Sim,Sim,,,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,,Sim,Sim,,,,Sim,,,Sim,Sim,,Sim,,,,Sim,,,,Sim,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,Sim,,,,,,,,,,,,,Sim,,,,,Sim,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1355,https://www.mobiauto.com.br/comprar/carros/ba-salvador/hyundai/hb20/2022/vision-1-0/detalhes/9081378?page=detail&undefined,Hyundai,HB20,Vision 1.0,R$ 63.990,Salvador - BA,2022/2022,Flex,6,30.470,Manual,Prata,Hatch,,Sim,Sim,Sim,Sim,,Sim,Sim,,Sim,Sim,Sim,,,,Sim,Sim,Sim,Sim,,,,,,,Sim,,1.0,80 (E) / 75 (G),10.2 (E) / 9.4 (G),161 (E) / 161 (G),14.5 (E) / 14.5 (G),9.8 (E) / 13.1 (G),10.7 (E) / 15 (G),Dianteira,Elétrica,"Independente, McPherson com mola helicoidal",Eixo de torção com mola helicoidal,Discos ventilados,Tambor,1470,1720,3940,989,50,2530,300,5,,Sim,,,,Sim,Sim,Sim,,,,,Sim,Sim,,Sim,Sim,,,,,Sim,,Sim,,,,,,,,,Sim,,,,,,,,,,,,,,,,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356,https://www.mobiauto.com.br/comprar/carros/ba-salvador/fiat/strada/2022/freedom-1-3-cd-flex/detalhes/9176219?page=detail&undefined,Fiat,Strada,Freedom 1.3 CD (Flex),R$ 99.990,Salvador - BA,2022/2022,Flex,9,39.666,Manual,Branco,Picapes,,Sim,,Sim,Sim,,Sim,Sim,,Sim,,,,Sim,,Sim,Sim,Sim,Sim,Sim,,,Sim,,Sim,,,1.3 flex,98 (G) / 107 (E),13.2 (G) / 13.7 (E),N/C,- (G),N/C,N/C,,Elétrica,,,Dois freios Ã  disco com dois discos ventilados,,,,,,,,,,,Sim,,,,Sim,Sim,Sim,,Sim,,,Sim,Sim,Sim,Sim,Sim,,,,Sim,Sim,,,,,,,,,,,,Sim,Sim,,,,Sim,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1357,https://www.mobiauto.com.br/comprar/carros/ba-salvador/chevrolet/spin/2020/lt-5s-1-8-flex-aut/detalhes/9176631?page=detail&undefined,Chevrolet,Spin,LT 5S 1.8 (Flex) (Aut),R$ 69.900,Salvador - BA,2020/2020,GNV,1,140.000,Automática,Prata,Monovolume,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,,,,Sim,,,,Sim,Sim,,,,,1.8,111 (E) / 106 (G),17.743063 (E) / 16.825317 (G),173 (E),11.1 (E),7.3 (E) / 10.7 (G),9 (E) / 13.1 (G),dianteira,,,,Dois freios à disco com dois discos ventilados,,1609,1735,4416,1250,53,2620,710,5,,,,,,,,,,,,,,,Sim,Sim,,,,,,,,Sim,,Sim,,,,,,,,,,,,,Sim,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1358,https://www.mobiauto.com.br/comprar/carros/ba-salvador/fiat/cronos/2021/drive-1-3-flex/detalhes/9447022?page=detail&undefined,Fiat,Cronos,Drive 1.3 (Flex),R$ 68.900,Salvador - BA,2021/2021,Flex,4,40.000,Manual,Branco,Sedan,Sim,Sim,,Sim,Sim,,Sim,,,Sim,Sim,Sim,,,,Sim,,Sim,Sim,Sim,,,Sim,,,Sim,Sim,1.3,109 (E) / 101 (G),14.2 (E) / 13.7 (G),183 (E) / 178 (G),11.5 (E),9.1 (E) / 13 (G),11.2 (E) / 15.9 (G),Dianteira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal.",Dois freios à disco ventilados,Tambor ,1508,1726,4364,1139,48,2521,525,5,,Sim,Sim,Sim,,,,,,,,,Sim,,Sim,Sim,,,,,,,,Sim,,,,,,,,,,,,,,,Sim,,,,,,Sim,,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1359,https://www.mobiauto.com.br/comprar/carros/ba-salvador/volkswagen/gol/2013/novo-1-0-tec-flex-2p/detalhes/9446597?page=detail&undefined,Volkswagen,Gol,Novo  1.0 TEC (Flex) 2p,R$ 34.900,Salvador - BA,2013/2013,Flex,2,95.000,Manual,Branco,Hatch,,Sim,,Sim,,Sim,,,,Sim,Sim,Sim,,,,Sim,,,Sim,Sim,,,,,,Sim,Sim,1.0,76 (E) / 72 (G),10.605048 (E) / 9.6873045 (G),165 (E) / 163 (G),12.9 (E),7.7 (E),9.6 (E),dianteira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal.",Dois freios à disco com dois discos ventilados.,,1451,1656,3899,919,55,2465,285,5,,,Sim,Sim,,,,,,,,,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,Sim,,,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,,,Sim,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,https://www.mobiauto.com.br/comprar/carros/ba-salvador/volkswagen/up/2015/1-0-12v-e-flex-take-up-2p/detalhes/9436671?page=detail&undefined,Volkswagen,Up!,1.0 12v E-Flex take up! 2p,R$ 38.900,Salvador - BA,2015/2015,Flex,7,100.000,Manual,Branco,Hatch,Sim,,,,,,,Sim,,Sim,Sim,Sim,,,,,,,,,,,,,,Sim,Sim,1.0,82 (E) / 75 (G),10.4 (E) / 9.7 (G),165 (E) / 163 (G),12.4 (E),9.1 (E) / 13.2 (G),14.3 (E),dianteira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal.",Dois freios à disco com dois discos ventilados.,,1500,1645,3605,910,50,2421,285,5,,,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,Sim,,,Sim,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1361,https://www.mobiauto.com.br/comprar/carros/ba-salvador/renault/duster-oroch/2018/1-6-16v-sce-dynamique-flex/detalhes/9434774?page=detail&undefined,Renault,Duster Oroch,1.6 16V SCe Dynamique (Flex),R$ 74.900,Salvador - BA,2018/2018,Flex,1,89.945,Manual,Branco,Picapes,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,,Sim,,,,Sim,,,,Sim,,,Sim,Sim,Sim,1.6,120 (E) / 118 (G),16.1 (E) / 16.1 (G),161 (E) / 161 (G),12.5 (E),7.6 (E) / 11.1 (G),11.2 (E),dianteira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo multibraço e traseira com barra estabilizadora, roda tipo independente e molas helicoidal.",Dois freios à disco com dois discos ventilados.,,1695,1821,4693,1292,50,2829,,5,,Sim,,Sim,,,,,,,,,Sim,Sim,Sim,Sim,,,,,Sim,,,Sim,,Sim,,,,,,,,,,,,,Sim,,,,,,,Sim,,Sim,Sim,,Sim,,Sim,Sim,Sim,,,,,,,,,,,,,Sim,Sim,,Sim,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
