,URL,Fabricante,Modelo,Versao,Valor,Cidade,Ano,Combustível,Placa final,KM,Câmbio,Cor,Carroceria,Desembaçador do vidro traseiro,Computador de bordo,Aceita troca,Pronta entrega,Motorização,Potência (cv),Torque (kgf.m),Velocidade máxima (km/h),Tempo 0-100 (s),Consumo cidade (km/l),Consumo estrada (km/l),Tração,Direção,Suspensão dianteira,Suspensão traseira,Freios dianteiros,Freios traseiros,Altura (mm),Largura (mm),Comprimento (mm),Peso (kg),Tanque (L),Entre-eixos (mm),Porta-Malas (L),Ocupantes,Desembaçador traseiro,Airbag para motorista,Direção elétrica,Volante multifuncional,Airbag central,Ar condicionado digital,Veículo de não fumante,Revisões realizadas,Laudo cautelar aprovado,Possui vistoria,Ar condicionado,Controle elétrico do vidros dianteiros,Travas elétricas,Retrovisores elétricos,Alarme,Freios abs,Bancos revestidos de couro,Airbags frontais,Câmbio automático,Rodas de liga leve,Piloto automático adaptativo,Airbags laterais,Controle elétrico do vidros traseiros,Distribuição eletrônica de frenagem (ebd),Volante com ajuste de altura,Conexão usb,Rádio,Sensores de estacionamento dianteiro,Faróis de neblina,Central multimídia,Nenhuma batida,Único dono,Pneus novos,Airbag duplo frontal,Airbag motorista,Ar-condicionado,Volante com regulagem de altura,Entradas usb,Bancos de couro,Vidros elétricos dianteiros,Vidros elétricos traseiros,Farol de neblina,Piloto automático adaptativo (acc),Sensor de estacionamento dianteiro,Direção hidráulica,Limpador do vidro traseiro,Cd player,Ar quente,Banco do motorista com ajuste de altura,Brake light,Conexão bluetooth,Parece novo,Limpador traseiro,Trio elétrico,Sistema star-stop,Ajuste elétrico dos retrovisores,Ipva pago,Saldão,Aerofólio,Alerta de cinto para passageiro da primeira fila,Baixa quilometragem,Licenciado esse ano,Isofix para fixação de cadeira infantil,Banco traseiro bipartido,Banco traseiro rebatível,Cintos de três pontos para todos os ocupantes,Encosto de cabeça para todos os ocupantes,Cintos três-pontos para todos os ocupantes,Encostos de cabeça no banco traseiro,Fixação para cadeirinhas infantis (isofix),Kit visibilidade,Controle de tração,Câmera de ré,Assistente de partida em rampa,Apple carplay,Limitador de velocidade,Alerta de cinto para condutor,Controle eletrônico de estabilidade,Luz no porta-luvas,Volante com ajuste de profundidade,Controle eletrônico de estabilidade (esc),Luz de cortesia no porta-luvas,Volante com regulagem de altura e profundidade,Banco do motorista com regulagem de altura,Assistente de subida em rampa,Start-stop,Garantia de fábrica,Sensor de chuva,Sensor de farol,Cd player com mp3,Tração 4x4,Adaptado para pcd,Sensores de estacionamento traseiro,Acendimento automático dos faróis,Teto solar,Rodas de aço com calotas,Protetor de caçamba,Chave canivete,Garantia de 1 ano,Sensor de estacionamento traseiro,Bluetooth,Navegador gps,Airbags de cortina,Alerta de mudança de faixa,Frenagem autônoma de emergência,Controle automático de descida,Roteador wi-fi,Luz de condução diurna,Espelhamento da tela do celular,Retrovisores rebatíveis eletricamente,Retrovisor interno fotocrômico,Assistente de descida,Frenagem autônoma de emergência (aeb),Retrovisor interno eletrocrômico,Retrovisores com rebatimento elétrico,Espelhamento de celular,Gps,Luz de condução diurna (drl),Wi-fi,Chave presencial,Luz no porta-malas,Luz de cortesia no porta-malas,Para-choque na cor do veículo,Entrada usb no banco de trás,Tração dianteira,Friso lateral,Porta-copos,Assistente de permanência em faixa,Alerta de ponto cego,Android auto sem fio,Faróis de led,Carregador de celular por indução,Apoio de braço para o motorista,Assistente de manutenção de faixa,Descanso de braço na primeira fileira,Android auto,Vidros elétricos dianteiros one touch,Estepe integral,Mylink,Sistema de conectividade veicular,Possui multas,Volante com acabamento em couro,Encomenda,Capota marítima,Sensor crepuscular,Tração 4x4 reduzida,Tração traseira,Vidros elétricos dianteiros antiesmagamento,Vidros elétricos traseiros one touch,Vidros elétricos traseiros antiesmagamento,Seta no retrovisor,Troca de marchas no volante,Auto hold,Sensor de estacionamento lateral,Saídas de ar condicionado na segunda fileira,Sistema de conectividade,Câmera 360°,Partida por botão,Terceira fileira de bancos,7 lugares,Airbags traseiros,Farol alto automático,Computador de bordo digital,Alerta de cinto para todos os ocupantes	,Ar condicionado digital de 2 zonas,Reconhecimento de placas de trânsito,Pneus de uso misto,Blindagem,Kit multimídia com tv,Banco do motorista com aquecimento,Banco do passageiro com aquecimento,Banco do motorista com ajuste elétrico,Trava multilock,Alerta de tráfego traseiro cruzado,Saídas de ar-condicionado na segunda fileira,Toca fitas,Ar-condicionado digital,Teto panorâmico,Veículo alienado,Farol de milha,Kit gnv,Apoio de cabeça para passageiros da segunda fileira,Ar condicionado digital de 3 zonas,Airbags de joelho,Banco do passageiro com ajuste elétrico,Caçamba de fibra,Estepe temporário,Barras longitudinais no teto,Cluster digital,Regulagem de altura do facho dos faróis,Certificado,Faróis com ajuste de altura,Ar-condicionado digital de 2 zonas,Faróis de xenônio,Câmera 360º,Capa de banco,Lanternas traseiras de led,Faróis com projetor,Ancoragem de cadeiras infantis,Apoio de braço no banco traseiro,Monitoramento de pressão dos pneus,Park assist,Faróis de led matrix,Apple carplay sem fio,Calha de chuva,Alças de segurança no teto,Freio a disco dianteiro
1118,https://www.mobiauto.com.br/comprar/carros/ba-salvador/renault/captur/2021/bose-1-6-16v-sce-cvt-flex/detalhes/5667043?page=detail,Renault,Captur,BOSE 1.6 16v SCe CVT (Flex),R$ 103.900,Salvador - BA,2021/2021,Flex,6,22.400,Automática,Branco,SUV,,Sim,,,1.6,120 (E) / 118 (G),16.2 (E) / 16.2 (G),169 (E) / 169 (G),13.1 (E),7.2 (E) / 10.5 (G),8.1 (E) / 11.7 (G),Dianteira,Eletro-hidráulica,"Suspensão tipo McPherson, roda tipo independente e molas helicoidal.",Suspensão tipo eixo de torção e molas helicoidal,Dois freios à disco ventilados, Tambor,1619,1813,4329,1286,50,2673,437,5,Sim,,Sim,Sim,,,,,,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,,Sim,Sim,Sim,Sim,,Sim,,,Sim,,,,Sim,Sim,Sim,Sim,,,Sim,Sim,Sim,,Sim,,,,,Sim,,,,Sim,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,https://www.mobiauto.com.br/comprar/carros/ba-salvador/fiat/punto/2017/blackmotion-1-8-16v-flex/detalhes/5072759?page=detail,Fiat,Punto,BlackMotion 1.8 16V (Flex),R$ 49.900,Salvador - BA,2016/2017,Flex,7,88.847,Manual,Preto,Hatch,,Sim,,,1.7,132 (E) / 130 (G),18.9 (E) / 18.4 (G),193 (E) / 190 (G),9.6 (E),6.7 (E) / 9.7 (G),11.2 (E),dianteira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal.",Dois freios à disco com dois discos ventilados.,,1497,1687,4030,1222,60,2510,280,5,Sim,,,,,,,,,,,,Sim,Sim,Sim,Sim,,,,Sim,,,,Sim,,,Sim,,,Sim,,,,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,,,,,,Sim,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,https://www.mobiauto.com.br/comprar/carros/ba-salvador/chevrolet/onix/2017/1-0-lt-spe-4/detalhes/5072757?page=detail,Chevrolet,Onix,1.0 LT SPE/4,R$ 51.900,Salvador - BA,2016/2017,Flex,3,50.698,Manual,Preto,Hatch,,,,,1.0,80 (E) / 78 (G),9.8 (E) / 9.5 (G),N/C,- (E),8.8 (E) / 12.9 (G),15.3 (E),dianteira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal.",Dois freios à disco com dois discos ventilados.,,1475,1705,3933,1021,54,2528,280,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,https://www.mobiauto.com.br/comprar/carros/ba-salvador/chevrolet/onix/2017/1-0-lt-spe-4/detalhes/5072755?page=detail,Chevrolet,Onix,1.0 LT SPE/4,R$ 53.900,Salvador - BA,2017/2017,Flex,8,79.921,Manual,Preto,Hatch,,,,,1.0,80 (E) / 78 (G),9.8 (E) / 9.5 (G),N/C,- (E),8.8 (E) / 12.9 (G),15.3 (E),dianteira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal.",Dois freios à disco com dois discos ventilados.,,1475,1705,3933,1021,54,2528,280,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122,https://www.mobiauto.com.br/comprar/carros/ba-lauro-de-freitas/mitsubishi/l200-triton-sport/2024/hpe-2-4/detalhes/12279183?page=detail,Mitsubishi,L200 Triton Sport,HPE 2.4,R$ 244.900,Lauro de Freitas - BA,2023/2024,Diesel,7,19.410,Automática,Branco,Picapes,,Sim,,,2.4,190 (D),43.9 (D),190 (D),10.4 (D),9.4 (D),10.8 (D),4x4 permanente,Hidráulica,"Suspensão independente, braços sobrepostos, molas helicoidais",Eixo rígido e feixe de molas semielípticas,Discos Ventilados,Tambor ,1795,1820,5300,1950,76,3000,1046,5,Sim,,,Sim,,,,,,,,,Sim,,,Sim,,,Sim,Sim,,Sim,,,,,Sim,,,,,,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,https://www.mobiauto.com.br/comprar/carros/ba-lauro-de-freitas/porsche/macan/2024/macan-2-0-turbo/detalhes/12222030?page=detail,Porsche,Macan,Macan 2.0 Turbo,R$ 679.900,Lauro de Freitas - BA,2023/2024,Gasolina,6,202,Automática,Preto,SUV,,Sim,,,2.0 turbo,265 (G),40.8 (G),232 (G),6.4 (G),7.4 (G),8.3 (G),Integral sob demanda,Elétrica,"Independente, braços sobrepostos com mola helicoidal","Independente, multibraço com mola helicoidal",Discos ventilados,Discos ventilados,1621,1922,4726,1845,65,2807,488,5,Sim,,,Sim,,,,,,,,,Sim,,Sim,Sim,,,Sim,,,Sim,,,,,Sim,,,,,,,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,,Sim,,,Sim,Sim,,,,,Sim,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,Sim,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124,https://www.mobiauto.com.br/comprar/carros/ba-salvador/honda/hr-v/2023/advance-1-5-turbo/detalhes/12093096?page=detail,Honda,HR-V,Advance 1.5 Turbo,R$ 169.990,Salvador - BA,2022/2023,Flex,0,28.830,CVT,Cinza,SUV,,Sim,,,1.5 turbo,177 (E) / 177 (G),24.5 (E) / 24.5 (G),200 (E) / 200 (G),8.9 (E) / 8.9 (G),7.9 (E) / 11.3 (G),8.8 (E) / 12.6 (G),Dianteira,Elétrica,"Independente, McPherson com mola helicoidal",Eixo de torção com mola helicoidal,Discos ventilados,Discos sólidos,1590,1790,4385,1410,50,2610,354,5,Sim,,,Sim,,,,,,,,,Sim,Sim,,Sim,,,Sim,Sim,,Sim,,Sim,,,,,,,,,,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,,,,Sim,,Sim,,,,Sim,,Sim,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,Sim,,,,,Sim,,,,,Sim,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125,https://www.mobiauto.com.br/comprar/carros/ba-lauro-de-freitas/bmw/m235i/2021/2-0-twinturbo-xdrive-gran-coupe-aut/detalhes/12024976?page=detail,BMW,M235i,2.0 Twinturbo xDrive Gran Coupe (aut),R$ 298.900,Lauro de Freitas - BA,2020/2021,Gasolina,7,20.134,Automática,Vermelho,,,,,,2.0,306 (G),45.9 (G),250 (G),4.8 (G),6.5 (G),11.9 (G),Integral,Eletro-hidráulica,"Suspensão tipo McPherson, roda tipo independente e molas helicoidal","Suspensão tipo multibraço, roda tipo independente e molas helicoidal",Dois freios à disco ventilados,Dois freios à disco ventilados,1420,1800,4526,1570,58,2670,430,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,https://www.mobiauto.com.br/comprar/carros/ba-lauro-de-freitas/toyota/hilux-cabine-dupla/2022/srv-2-8-tdi-cd-4x4-aut/detalhes/11987620?page=detail,Toyota,Hilux Cabine Dupla,SRV 2.8 TDI CD 4x4 (Aut),R$ 259.900,Lauro de Freitas - BA,2022/2022,Diesel,1,14.677,Automática,Prata,Picapes,,Sim,,,2.8,204 (D),50.9 (D),N/C,- (D),9 (D),10.5 (D),4x4,,"Suspensão tipo braços triangulares e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo eixo transversal (beam), roda tipo rígida e molas feixe de lâminas.",Dois freios à disco com dois discos ventilados.,,1815,1855,5315,2090,80,3085,,5,,,Sim,Sim,,,,,,,,,Sim,Sim,Sim,Sim,,,Sim,Sim,,Sim,,Sim,,,Sim,,,Sim,,,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,,,,Sim,,Sim,,,,Sim,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,Sim,,,,,,,,,,Sim,,,Sim,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127,https://www.mobiauto.com.br/comprar/carros/ba-lauro-de-freitas/porsche/macan/2018/2-0-pdk-4wd/detalhes/11847165?page=detail,Porsche,Macan,2.0 PDK 4WD,R$ 289.900,Lauro de Freitas - BA,2018/2018,Gasolina,2,76.374,Automática,Branco,SUV,,Sim,,,2.0,252 (G),37.7 (G),229 (G),6.7 (G),8.2 (G),10.8 (G),4x4,,"Suspensão tipo multibraço e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo multibraço e traseira com barra estabilizadora, roda tipo independente e molas helicoidal.",Quatro freios à disco com quatro discos ventilados.,,1624,2098,4699,1770,75,2807,500,5,,,Sim,,,,,,,,,,Sim,Sim,Sim,Sim,,,,Sim,,Sim,,Sim,,,,,,Sim,,,,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,,,Sim,,,,,,Sim,,,Sim,,,Sim,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128,https://www.mobiauto.com.br/comprar/carros/ba-salvador/chevrolet/onix/2020/1-0-turbo-flex-aut/detalhes/7805505?page=detail,Chevrolet,Onix,1.0 Turbo (Flex) (Aut),R$ 68.990,Salvador - BA,2019/2020,Flex,2,55.592,Automática,Preto,Hatch,,,,,1.0,82 (F),10.6 (F),N/C,- (F),8.8 (F),10.5 (F),dianteira,,"Suspensão tipo McPherson, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal.",Disco ventilado,Tambor,1476,1731,4163,1075,44,2551,291,5,Sim,,Sim,,,,,,,,,,Sim,,Sim,Sim,,,Sim,,,,,Sim,,,,,,,,,,Sim,Sim,Sim,,,,Sim,,,Sim,,,,,Sim,,,,,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,https://www.mobiauto.com.br/comprar/carros/ba-lauro-de-freitas/volvo/xc90/2020/2-0-t8-hybrid-inscript-4wd/detalhes/10714120?page=detail,Volvo,XC90,2.0 T8 Hybrid Inscript 4WD,R$ 329.900,Lauro de Freitas - BA,2019/2020,Híbrido,0,64.181,Automática,Azul,SUV,,,,,2.0,407 (E) / 312 (G),65.3 (E) / 40.8 (G),230 (E),5.6 (E),N/C,N/C,4x4,,"Suspensão tipo braços triangulares e dianteira com barra estabilizadora, roda tipo independente e molas a ar.","Suspensão tipo multibraço e traseira com barra estabilizadora, roda tipo independente e molas a ar.",Quatro freios à disco com quatro discos ventilados.,,1776,2008,4950,2125,50,2984,314,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,https://www.mobiauto.com.br/comprar/carros/ba-salvador/honda/city/2022/exl-1-5-aut/detalhes/12267426?page=detail,Honda,City,EXL 1.5 (Aut),R$ 106.990,Salvador - BA,2022/2022,Flex,0,11.630,CVT,Vermelho,,,,,,1.5,126 (E) / 126 (G),15.8 (E) / 15.5 (G),175 (E) / 175 (G),11.3 (E) / 11.3 (G),9.2 (E) / 13.1 (G),10.5 (E) / 15.2 (G),Dianteira,Elétrica,"Suspensão tipo McPherson, roda tipo independente e molas helicoidal",Suspensão tipo eixo de torção e molas helicoidal,Dois freios à disco ventilados,Tambor ,1477,1748,4549,1167,44,2600,519,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,https://www.mobiauto.com.br/comprar/carros/ba-salvador/chevrolet/onix/2019/1-0-joy-spe-4/detalhes/5072725?page=detail,Chevrolet,Onix,1.0 Joy SPE/4,R$ 60.900,Salvador - BA,2018/2019,Flex,4,30.352,Manual,Cinza,Hatch,,,,,1.0,80 (E) / 78 (G),9.8 (E) / 9.5 (G),N/C,- (E),8.8 (E) / 12.9 (G),15.3 (E),dianteira,Elétrica,"Suspensão tipo McPherson, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal.",,,1474,1705,3930,1012,54,2528,289,5,Sim,,Sim,,,,,,,,,,Sim,,Sim,Sim,,,,,,,,,,,,,,,,,,Sim,,Sim,,,,Sim,,,,,,,,Sim,,,,,Sim,,,,,,,,,,,,Sim,,,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,https://www.mobiauto.com.br/comprar/carros/ba-salvador/citroen/c4-cactus/2022/1-6-feel-pack-aut-flex/detalhes/10819808?page=detail,Citroën,C4 Cactus,1.6 Feel Pack (Aut) (Flex),R$ 89.990,Salvador - BA,2022/2022,Flex,3,29.930,Automática,Branco,SUV,,Sim,,,1.6,118 (E) / 115 (G),16.111517 (E) / 16.111517 (G),190 (E) / 185 (G),12 (E),7.3 (E) / 10.4 (G),9.1 (E) / 13 (G),dianteira,Elétrica,"McPherson, independente, molas helicoidais, amortecedores hidráulicos telescópicos e barra estabilizadora","Travessa deformável, molas helicoidais, amortecedores hidráulicos telescópicos e barras estabilizadoras",Disco ventilado,Tambor,1534,1714,4170,1204,55,2600,320,5,,,Sim,Sim,,Sim,,,,,Sim,Sim,Sim,,Sim,Sim,,Sim,Sim,Sim,,Sim,Sim,,,Sim,Sim,,Sim,,,,,Sim,,Sim,,Sim,,Sim,Sim,Sim,,,,Sim,,Sim,Sim,,Sim,,Sim,,,Sim,,,,,,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,,Sim,,Sim,,,Sim,,,Sim,Sim,,,,,,,,,Sim,,,,,,,Sim,,,,,,,Sim,Sim,,,,,,,Sim,,Sim,,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,https://www.mobiauto.com.br/comprar/carros/ba-lauro-de-freitas/bmw/x6/2021/m-v8-4-4-bi-turbo-aut/detalhes/12238040?page=detail,BMW,X6,M V8 4.4 Bi-Turbo (Aut),R$ 999.900,Lauro de Freitas - BA,2020/2021,Gasolina,7,38.708,Automática,Preto,SUV,,,,,3.0,306 (G),40.788647 (G),240 (G),6.4 (G),N/C,N/C,4x4,,,,Quatro freios à disco com quatro discos ventilados,,1702,1989,4909,2025,85,2933,550,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,https://www.mobiauto.com.br/comprar/carros/ba-lauro-de-freitas/mercedes-benz/gla-200/2019/gla-200-1-6-advance/detalhes/12237979?page=detail,Mercedes-Benz,GLA 200,GLA 200 1.6 Advance,R$ 149.900,Lauro de Freitas - BA,2018/2019,Flex,3,69.691,Automática,Branco,SUV,,Sim,,,1.6,156 (E) / 156 (G),25.5 (E) / 25.5 (G),215 (E),8.1 (E),7 (E) / 10 (G),12.7 (E),dianteira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo multibraço e traseira com barra estabilizadora, roda tipo independente e molas helicoidal.",Quatro freios à disco com dois discos ventilados.,,1494,1804,4417,1435,50,2699,421,5,Sim,,Sim,,,,,,,,,,Sim,Sim,Sim,Sim,,,,Sim,,Sim,,Sim,,,,,,Sim,,,,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,,Sim,Sim,,,Sim,,,,,,Sim,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,https://www.mobiauto.com.br/comprar/carros/ba-salvador/toyota/corolla/2019/1-8-gli-upper-multi-drive-flex/detalhes/12392151?page=detail,Toyota,Corolla,1.8 GLi Upper Multi-Drive (Flex),R$ 87.990,Salvador - BA,2018/2019,Flex,6,38.158,Automática,Branco,Sedan,,Sim,,,1.8,144 (E) / 139 (G),18.6 (E) / 18 (G),N/C,- (E),7.8 (E) / 11.4 (G),13.2 (E),dianteira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal.",Quatro freios à disco com dois discos ventilados.,,1475,1775,4620,1295,60,2700,470,5,Sim,,Sim,,,,,,,,,,Sim,Sim,Sim,Sim,,,Sim,Sim,,Sim,,Sim,,,Sim,,,,,,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,https://www.mobiauto.com.br/comprar/carros/ba-salvador/honda/hr-v/2020/ex-cvt-1-8-i-vtec-flexone/detalhes/12235125?page=detail,Honda,HR-V,EX CVT 1.8 I-VTEC FlexOne,R$ 105.990,Salvador - BA,2020/2020,Flex,1,40.859,Automática,Cinza,SUV,,,,,1.8,139 (E) / 140 (G),17.743063 (E) / 17.53912 (G),N/C,- (E),7.7 (E) / 11 (G),8.6 (E) / 12.3 (G),dianteira,,,,Quatro freios à disco com dois discos ventilados,,1586,1772,4294,1271,51,2610,437,5,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
