Marca,Modelo,Código API
Toyota,YARIS XL Live 1.3 Flex 16V 5p Aut.,8932
Toyota,YARIS XL Live 1.3 Flex 16V 5p Mec.,8933
Toyota,YARIS XL Live Sedan 1.5 Flex 16V 4p Aut.,8934
Toyota,YARIS XL Live Sedan 1.5 Flex 16V 4p Mec.,8935
Toyota,YARIS XL Plus Con. 1.5 Flex 16V 5p Aut.,8936
Toyota,YARIS XL Plus Con. Sed. 1.5 Flex 16V Aut,8937
Toyota,YARIS XL Plus T. Sed. 1.5 Flex 16V Aut.,8360
Toyota,YARIS XL Plus Tech 1.3 Flex 16V Aut.,8361
Toyota,YARIS XL Sedan 1.5 Flex 16V 4p Aut.,8362
Toyota,YARIS XL Sedan 1.5 Flex 16V 4p Mec.,8363
Toyota,YARIS XLS 1.5 Flex 16V 5p Aut.,8364
Toyota,YARIS XLS Connect 1.5 Flex 16V 5p Aut.,8938
Toyota,YARIS XLS Connect Sed. 1.5 Flex 16V Aut.,8939
Toyota,YARIS XLS Sedan 1.5 Flex 16V 4p Aut.,8365
Toyota,YARIS XS 1.5 Flex 16V 5p Aut.,8366
Toyota,YARIS XS Connect 1.5 Flex 16V 5p Aut.,8940
Toyota,YARIS XS Connect Sedan 1.5 Flex 16V Aut.,8941
Toyota,YARIS XS Sedan 1.5 Flex 16V 4p Aut.,8367
Toyota,YARIS X-WAY 1.5 Flex 16V 5p Aut.,8638
Toyota,YARIS X-WAY Connect 1.5 Flex 16V 5p Aut.,8942
Troller,PANTANAL 3.0 TDI Elet. 4x2 CS Diesel,3978
Troller,PANTANAL 3.0 TDI Elet. 4x4 CS Diesel,3979
Troller,RF Esport 4x4 2.0,2289
Troller,RF Esport T-4 4x4 2.0 Cap. Lona,2290
Troller,RF Esport T-4 4x4 2.0 Cap. Rígida,2291
Troller,T-4 4x4 2.8 TB Int. Cap. Lona Diesel,2292
Troller,T-4 4x4 2.8 TB Int. Cap. Rígida Diesel,2293
Troller,T-4 4x4 3.0 TB Int. Cap. Lona Diesel,2294
Troller,T-4 4x4 3.0 TB Int. Cap. Rígida Diesel,2295
Troller,T-4 4x4 3.2 20V Tdi Cap. Rígida Diesel,6933
Troller,T-4 4x4 3.2 Tdi Cap.Rígida Die. Aut.,9065
Troller,T-4 4x4 3.2 TGV tdi Cap. Rígida Diesel,6194
Troller,T-4 BOLD 4x4 3.2 Tdi Cap. Rígida Diesel,7816
Troller,T-4 Connect 4x4 3.2 Tdi Cap.Rig. Diesel,9563
Troller,T-4 Connect 4x4 3.2 Tdi Cap.Rig.Die.Aut.,9344
Troller,T-4 DESERT STORM 4x4 3.0 TB Int Diesel,5652
Troller,T-4 TRAIL 4x4 3.2 Tdi Cap. Ríg. Diesel,8798
Troller,T-4 TX4 4x4 3.2 20V Cap. Rígido Diesel,9086
Troller,T-4 TX4 4x4 3.2 20V Cap.Ríg Diesel Aut.,8970
Troller,T-4 TX4 Connect 4x4 3.2 Cap.Ríg.Die.Aut.,9360
Troller,T-4 TX4 Connect 4x4 3.2 Cap.Ríg.Die.Mec.,9361
Volvo,440 Turbo 1.8,2296
Volvo,460 GLT 2.0/ Turbo 1.8,2297
Volvo,850 GLE 2.5 20V,2298
Volvo,850 GLE SW 20V,2299
Volvo,850 GLT 2.5 20V,2300
Volvo,850 GLT SW 2.5 20V,2301
Volvo,850 R SW 2.3 Turbo,2302
Volvo,850 Sedan,2303
Volvo,850 T-5 SW 2.5 BI-Turbo/ 2.3 Turbo,2304
Volvo,850 TURBO 20V/ R Turbo 2.3,2305
Volvo,940 Turbo/ SW Turbo 3.0,2306
Volvo,960 Sedan,2307
Volvo,C30 2.0 145cv,4319
Volvo,C30 2.4 170cv Aut,4320
Volvo,C30 T-5 2.5 220/ 230cv Aut.,4321
Volvo,C30 T-5 2.5 230cv Mec.,4418
Volvo,C30 T-5 R-DESIGN 2.5 230cv Aut.,5475
Volvo,C40 Pure  (Elétrico),9968
Volvo,C40 Recharge Plus (Elétrico),10876
Volvo,C40 Twin Ultimate (Elétrico),10196
Volvo,C70 Cabriolet,2308
Volvo,C70 Cupê,2309
Volvo,EC40 Plus P6 (Elétrico),11369
Volvo,EC40 Ultra P8 (Elétrico),11340
Volvo,EX30 E40 Core (Elétrico),11044
Volvo,EX30 E60 Core (Elétrico),11045
Volvo,EX30 E60 Plus (Elétrico),11046
Volvo,EX30 E60 Ultra (Elétrico),11047
Volvo,EX40 Plus P6 (Elétrico),11374
Volvo,EX40 Ultra P8 (Elétrico),11341
Volvo,EX90 Twin Ultra AWD (Elétrico),11375
Volvo,S40 1.8 Aut.,2310
Volvo,S40 1.8 Mec.,2311
Volvo,S40 2.0 Aut.,2312
Volvo,S40 2.0 Mec.,2313
Volvo,S40 2.0 T,2314
Volvo,S40 2.4 140cv Aut.,4127
Volvo,S40 2.4 170cv Aut.,2315
Volvo,S40 T 2.0  Turbo Aut.,2316
Volvo,S40 T-4,2317
Volvo,S40 T-4 ARM Aut.,2318
Volvo,S40 T-4 ARM Mec.,2319
Volvo,S40 T-5 2.5 220/230cv Aut.,2320
Volvo,S60 R 2.5 300cv Aut.,2321
Volvo,S60 R 2.5 300cv Mec.,2322
Volvo,S60 T 2.0 4p,2323
Volvo,S60 T 2.4/ 2.5,2324
Volvo,S60 T-4 1.6 180cv 4p,5491
Volvo,S60 T-4 KINETIC 2.0 190cv 4p,7777
Volvo,S60 T-4 MOMENTUM 2.0 190cv 4p,7778
Volvo,S60 T-5 2.0 240cv 4p,5492
Volvo,S60 T-5 2.3,2325
Volvo,S60 T-5 INSCRIPTION 2.0 254cv 4p,8875
Volvo,S60 T-5 KINETIC 2.0 245cv 4p,7170
Volvo,S60 T-5 MOMENTUM 2.0 245cv 4p,7171
Volvo,S60 T-5 R-DESIGN 2.0 240cv 4p,6485
Volvo,S60 T-6 3.0 304cv AWD 4p,5493
Volvo,S60 T-6 R-DESIGN 2.0 306cv FWD 4p,7362
Volvo,S60 T-6 R-DESIGN 3.0 AWD 4p,5653
Volvo,S60 T8 POLESTAR 2.0  (Híbrido),9917
Volvo,S60 T-8 R-DESIGN 2.0 407cv (Híbrido),9916
Volvo,S70 2.5,2326
Volvo,S70 2.5 Aut.,2327
Volvo,S70 R,2328
Volvo,S70 R Aut.,2329
Volvo,S70 T-5 2.3,2330
Volvo,S80 2.9,2331
Volvo,S80 2.9 ARM,2332
Volvo,S80 3.2 238cv Aut.,4248
Volvo,S80 4.4 V8 315cv AWD Aut.,4249
Volvo,S80 T6 2.8 BI-Turbo,2333
Volvo,S80 T6 2.8 BI-Turbo ARM,2334
Volvo,S80 T-6 Executive 2.8,2335
Volvo,S80 T-6 Executive ARM 2.8 24v,2336
Volvo,S90 T-8  INSCRIPT 2.0 AWD (Híbrido),9918
Volvo,V40 1.8 Aut.,2337
Volvo,V40 1.8 Mec.,2338
Volvo,V40 2.0,2339
Volvo,V40 2.0 Aut.,2340
Volvo,V40 2.0 Turbo,2341
Volvo,V40 T-3 KINETIC 1.5 Aut.,7363
Volvo,V40 T-4,2342
Volvo,V40 T-4 2.0 Aut./Mec.,2344
Volvo,V40 T-4 ARM Aut.,2343
Volvo,V40 T-4 Cross Country 2.0 FWD Aut.,7779
Volvo,V40 T-4 KINETIC 2.0 Aut.,7713
Volvo,V40 T-4 MOMENTUM 2.0 Aut.,7364
Volvo,V40 T-5 Cross Country 2.0 Awd Aut.,6759
Volvo,V40 T-5 R-DESIGN 2.0 Aut.,6599
Volvo,V50 2.4 20V 140cv Aut.,4628
Volvo,V50 2.4 20V 170cv Aut.,2345
Volvo,V50 T-5 2.5 220cv Aut.,2346
Volvo,V60 T-4 KINETIC 2.0 190cv 5p,7852
Volvo,V60 T-4 MOMENTUM 2.0 190cv 5p,7780
Volvo,V60 T-5 KINETIC 2.0 245cv 5p,7233
Volvo,V60 T-5 MOMENTUM 2.0  5p,7234
Volvo,V60 T-5 R-DESIGN 2.0 5p,11069
Volvo,V60 T-6 R-DESIGN 2.0 FWD 4p,7437
Volvo,V60 T-6 R-DESIGN 3.0 AWD 4p,6217
Volvo,V70 2.5,2347
Volvo,V70 Cross Country 2.4,2348
Volvo,V70 R 2.5 300cv AWD Aut.,2349
Volvo,V70 R 2.5 300cv AWD Mec.,2350
Volvo,V70 T 2.0 20v 180cv 4p Aut.,2351
Volvo,V70 T 2.4,2352
Volvo,V70 T 2.4/ 2.5 Premium,2353
Volvo,V70 T5 2.3,2354
Volvo,V70 XC/ XC 70,2355
Volvo,XC 40 Pure (Elétrico),10080
Volvo,XC 40 Recharge Plus (Elétrico),10377
Volvo,XC 40 T-4 2.0 190cv FWD,8368
Volvo,XC 40 T-4 INSCRIPTION 2.0 190cv FWD,9066
Volvo,XC 40 T-4 MOMENTUM 2.0 190cv FWD,9067
Volvo,XC 40 T-5 INSC. EXPRE. 1.5 FWD (Híbrido),9928
Volvo,XC 40 T-5 INSCRIPTION 1.5 FWD (Híbrido),9929
Volvo,XC 40 T-5 MOMENT FIRST ED. 2.0 252cv AWD,8253
Volvo,XC 40 T-5 MOMENTUM 1.5 FWD (Híbrido),9930
Volvo,XC 40 T-5 MOMENTUM 2.0 252cv AWD,8254
Volvo,XC 40 T-5 R-DESIGN 1.5 FWD (Híbrido),9931
Volvo,XC 40 T-5 R-DESIGN 2.0 252cv AWD,8255
Volvo,XC 40 T-5 R-DESIGN FIR. ED 2.0 252cv AWD,8256
Volvo,XC 40 T-5 R-DESIGN SPE. ED 2.0 252cv AWD,8877
Volvo,XC 40 Twin Ultimate (Elétrico),9932
Volvo,XC 60 2.0 T5  5p,5561
Volvo,XC 60 3.0 AWD 5p,4816
Volvo,XC 60 D-5 INSCRIPT 2.0 AWD Diesel 5p,8507
Volvo,XC 60 D-5 KINETIC 2.4 AWD Diesel 5p,7714
Volvo,XC 60 D-5 MOMENTUM 2.0 AWD Diesel 5p,8485
Volvo,XC 60 D-5 MOMENTUM 2.4  AWD Diesel  5p,7715
Volvo,XC 60 R-DESIGN 3.0 304cv AWD 5p,5459
Volvo,XC 60 T-5 INSCRIPTION 2.0 245 cv FWD 5p,7716
Volvo,XC 60 T-5 INSCRIPTION 2.0 AWD 5p,8066
Volvo,XC 60 T-5 KINETIC 2.0 245cv FWD 5p,7365
Volvo,XC 60 T-5 MOMENTUM 2.0 245cv FWD 5p,7366
Volvo,XC 60 T-5 MOMENTUM 2.0 254cv AWD 5p,8043
Volvo,XC 60 T-5 R-DESIGN 2.0 AWD 5p,8044
Volvo,XC 60 T-5 R-DESIGN 2.0 FWD 5p,6131
Volvo,XC 60 T-6  R-DESIGN 2.0 306cv FWD 5p,7319
Volvo,XC 60 T-6 INSCRIPTION 2.0 FWD 5p,7291
Volvo,XC 60 T-8 INSC. EXPRESS. 2.0 (Híbrido),9933
Volvo,XC 60 T-8 INSCRIPTION 2.0 (Híbrido),9934
Volvo,XC 60 T-8 MOMENTUM 2.0 (Híbrido),9935
Volvo,XC 60 T-8 Plus 2.0 AWD (Híbrido),9936
Volvo,XC 60 T-8 Pol. Eng. 2.0 AWD (Híbrido),9937
Volvo,XC 60 T-8 POLESTAR 2.0 (Híbrido),9938
Volvo,XC 60 T-8 R-DESIGN 2.0 (Híbrido),9939
Volvo,XC 60 T-8 Ultim.Dark 2.0 AWD (Híbrido),9940
Volvo,XC 60 T-8 Ultimate 2.0 AWD (Híbrido),9941
Volvo,XC 60 T-8 Ultra 2.0 AWD (Híbrido),11356
Volvo,XC 60 T-8 Ultra Dark 2.0 AWD (Híbrido),11357
Volvo,XC 90 2.5T 210cv AWD 5p,2356
Volvo,XC 90 3.2 238cv AWD 5p,4450
Volvo,XC 90 4.4 V8 315cv AWD 5p,2357
Volvo,XC 90 D-5 INSCRIPTION 2.0 235cv Dies. 5p,7879
Volvo,XC 90 D-5 MOMENTUM 2.0 235cv Diesel 5p,7853
Volvo,XC 90 T6 2.9 BI-TB 272cv AWD 5p,2358
Volvo,XC 90 T-6 FIRST EDITION 2.0 320cv 5p,7292
Volvo,XC 90 T-6 INSCRIPTION 2.0 320CV 5p,7293
Volvo,XC 90 T-6 MOMENTUM 2.0 320cv 5P,7294
Volvo,XC 90 T-8 EXCELLENCE 2.0 (Híbrido),9942
Volvo,XC 90 T-8 INSC. EXPRESS. 2.0 (Híbrido),9943
Volvo,XC 90 T-8 INSCRIPT 2.0 (Híbrido),9944
Volvo,XC 90 T-8 MOMENTUM 2.0 (Híbrido),9945
Volvo,XC 90 T-8 Plus 2.0 AWD (Híbrido),9946
Volvo,XC 90 T-8 R-DESIGN 2.0 (Híbrido),9947
Volvo,XC 90 T-8 Ultim. Dark 2.0 AWD (Híbrido),9948
Volvo,XC 90 T-8 Ultimate 2.0 AWD (Híbrido),9949
Volvo,XC 90 T-8 Ultra 2.0 AWD (Híbrido),11303
Volvo,XC 90 T-8 Ultra Dark 2.0 AWD (Híbrido),11304
VW - VolksWagen,AMAROK CD2.0 16V/S CD2.0 16V TDI 4x2 Die,5585
VW - VolksWagen,AMAROK CD2.0 16V/S CD2.0 16V TDI 4x4 Die,5586
VW - VolksWagen,AMAROK Comfor. 3.0 V6 TDI 4x4 Dies. Aut.,9895
VW - VolksWagen,AMAROK Comfor. CD 2.0 TDI 4x4 Dies. Aut.,8531
VW - VolksWagen,AMAROK CS2.0 16V/S2.0 16V TDI 4x2 Diesel,5748
VW - VolksWagen,AMAROK CS2.0 16V/S2.0 16V TDI 4x4 Diesel,5749
VW - VolksWagen,AMAROK Extreme CD 3.0 4x4 TB Dies. Aut.,8532
VW - VolksWagen,AMAROK Hig. Extreme CD 2.0 4x4 Dies. Aut,7854
VW - VolksWagen,AMAROK Hig.ULTIMATE CD 2.0 4x4 Dies. Aut,7674
VW - VolksWagen,AMAROK High.CD 2.0 16V TDI 4x4 Dies. Aut,5940
VW - VolksWagen,AMAROK Highline CD 2.0 16V TDI 4x4 Dies.,5261
VW - VolksWagen,AMAROK Highline CD 3.0 4x4 TB Dies. Aut.,8183
VW - VolksWagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,5476
VW - VolksWagen,AMAROK T. Dark Label CD 2.0 4x4 Dies Aut,7367
VW - VolksWagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,5350
VW - VolksWagen,AMAROK Trendline CD 2.0 TDI 4X4 Dies Aut,6277
VW - VolksWagen,Apolo GL 1.8,2359
VW - VolksWagen,Apolo GLS/ Vip 1.8,2360
VW - VolksWagen,Bora 2.0 8v Comfortline Aut.,2362
VW - VolksWagen,Bora 2.0 8v Comfortline Mec.,2363
VW - VolksWagen,Bora 2.0/ 2.0 Flex 8v Aut.,2361
VW - VolksWagen,Bora 2.0/ 2.0 Flex 8v Mec.,2364
VW - VolksWagen,Caravelle 2.4 Diesel,2365
VW - VolksWagen,Corrado 2.0 Turbo,2366
VW - VolksWagen,Corrado G-60 2.8,2367
VW - VolksWagen,CROSSFOX  1.6 T. Flex 16V 5p,7077
VW - VolksWagen,CROSSFOX  I MOTION 1.6 T. Flex 16V 5p,7078
VW - VolksWagen,CROSSFOX 1.6 Mi Total Flex 8V 5p,2368
VW - VolksWagen,CROSSFOX I MOTION 1.6 Mi T. Flex 8V 5p,5983
VW - VolksWagen,Delivery Express Turbo Diesel (E6),10368
VW - VolksWagen,Delivery Express+ Turbo Diesel,10137
VW - VolksWagen,EOS Cab. 2.0 Turbo FSI Tiptronic,4857
VW - VolksWagen,Eurovan 2.4 Diesel,2369
VW - VolksWagen,Fox 1.0 Mi Total Flex 8V 3p,5082
VW - VolksWagen,Fox 1.0 Mi Total Flex 8V 5p,5083
VW - VolksWagen,Fox 1.6 Mi I MOTION Total Flex 8V 5p,5084
VW - VolksWagen,Fox 1.6 Mi Total Flex 8V 5p,5085
VW - VolksWagen,Fox BLUEMOTION 1.0 Mi Total Flex 12V 3p,6548
VW - VolksWagen,Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p,6549
VW - VolksWagen,Fox BlueMotion 1.6 Mi Total Flex 3p.,6039
VW - VolksWagen,Fox BlueMotion 1.6 Mi Total Flex 5p.,6040
VW - VolksWagen,Fox City 1.0 Mi/ 1.0Mi Total Flex 8V 5p,2370
VW - VolksWagen,Fox City 1.0Mi/ 1.0Mi Total Flex 8V 3p,2371
VW - VolksWagen,Fox Comfortline 1.0 Flex 12V 5p,7269
VW - VolksWagen,Fox Comfortline 1.0 Flex 8V 5p,6934
VW - VolksWagen,Fox Comfortline 1.6 Flex 8V 5p,6935
VW - VolksWagen,Fox Comfortline I Motion 1.6 Flex 8V 5p,6936
VW - VolksWagen,Fox Connect 1.6 Flex 8V 5p,8112
VW - VolksWagen,Fox Connect I Motion 1.6 Flex 8V 5p,8133
VW - VolksWagen,Fox extreme 1.6 Mi Total Flex 8V 5p,4668
VW - VolksWagen,Fox Highline I MOTION 1.6 Flex 16V 5p,6937
VW - VolksWagen,Fox Highline1.6 Flex 16V 5p,6938
VW - VolksWagen,Fox PEPPER 1.6 Flex 16V 5p,7172
VW - VolksWagen,Fox PEPPER I MOTION 1.6 Flex 16V 5p,7173
VW - VolksWagen,Fox Plus 1.0Mi/ 1.0Mi Total Flex 8V 3p,2372
VW - VolksWagen,Fox Plus 1.0Mi/ 1.0Mi Total Flex 8V 4p,2373
VW - VolksWagen,Fox Plus 1.6Mi/ 1.6Mi Total Flex 8V 3p,2374
VW - VolksWagen,Fox Plus 1.6Mi/ 1.6Mi Total Flex 8V 4p,2375
VW - VolksWagen,Fox PRIME/Hghi. IMOTION 1.6 T.Flex 8V 5p,5087
VW - VolksWagen,Fox PRIME/Higli. 1.6 Total Flex 8V 5p,5086
VW - VolksWagen,Fox Rock in Rio 1.6 Mi Total Flex 8V 5p,5599
VW - VolksWagen,Fox Route 1.0 Mi Total Flex 8V 3p,4349
VW - VolksWagen,Fox Route 1.0 Mi Total Flex 8V 5p,4350
VW - VolksWagen,Fox Route 1.6 Mi Total Flex 8V 3p,4351
VW - VolksWagen,Fox Route 1.6 Mi Total Flex 8V 5p,4352
VW - VolksWagen,Fox RUN 1.6 Flex 8V 5p,7637
VW - VolksWagen,Fox SELEÇÃO 1.0 Total Flex 8V 5p,6667
VW - VolksWagen,Fox SELEÇÃO 1.6 Total Flex 8V 5p,6668
VW - VolksWagen,Fox SELEÇÃO IMOTION 1.6 Mi T. Flex 8V 5p,6784
VW - VolksWagen,Fox Sportline/Sports 1.0 Tot.Flex 8V 4p,2379
VW - VolksWagen,Fox Sportline/Sports 1.0/1.0 Tot.Flex 3p,2376
VW - VolksWagen,Fox Sportline/Sports 1.6/1.6 Tot.Flex 3p,2377
VW - VolksWagen,Fox Sportline/Sports 1.6/1.6 Tot.Flex 4p,2378
VW - VolksWagen,Fox SUNRISE 1.0 Mi Total Flex 8V 5p,4928
VW - VolksWagen,Fox TRACK 1.0 Flex 12V 5p,7410
VW - VolksWagen,Fox Trendline 1.0 Flex 12V 5p,7295
VW - VolksWagen,Fox Trendline 1.0 Flex 8V 5p,6939
VW - VolksWagen,Fox Trendline 1.6 Flex 8V 5p,6940
VW - VolksWagen,Fox Xtreme 1.6 Flex 8V 5p,8113
VW - VolksWagen,Fusca,2380
VW - VolksWagen,Fusca 2.0 R-Line TSI 16V Aut.,7079
VW - VolksWagen,Fusca 2.0 TSI 16V Aut.,6278
VW - VolksWagen,Fusca 2.0 TSI 16V Mec.,6279
VW - VolksWagen,Gol (novo) 1.0 Mi Total Flex 8V 2p,6280
VW - VolksWagen,Gol (novo) 1.0 Mi Total Flex 8V 4p,4689
VW - VolksWagen,Gol (novo) 1.6 Mi Total Flex 8V 2p,6281
VW - VolksWagen,Gol (novo) 1.6 Mi Total Flex 8V 4p,4691
VW - VolksWagen,Gol (novo) 1.6 Power/Highi T.Flex 8v 4P,4690
VW - VolksWagen,Gol 1.0 Flex 12V 5p,8323
VW - VolksWagen,Gol 1.0 Mi FUN/ Highway/ Sport 16V  2/4p,2381
VW - VolksWagen,Gol 1.0 Plus 16v 2p,2382
VW - VolksWagen,Gol 1.0 Plus 16v 4p,2383
VW - VolksWagen,Gol 1.0 Plus 8v 2p,2384
VW - VolksWagen,Gol 1.0 Plus 8v 4p,2385
VW - VolksWagen,Gol 1.0 Power 16v 76cv 4p,2386
VW - VolksWagen,Gol 1.0 Total Flex 8V 5p (25 Anos),5941
VW - VolksWagen,Gol 1.0 Trend/ Power 8V 2p,2387
VW - VolksWagen,Gol 1.0 Trend/ Power 8V 4p,2388
VW - VolksWagen,Gol 1.6 I MOTI.Power/Highli T.Flex 8V 4p,5114
VW - VolksWagen,Gol 1.6 Mi I MOTION Total Flex 8V 3p,6454
VW - VolksWagen,Gol 1.6 Mi Plus Total Flex 8V 2p,2389
VW - VolksWagen,Gol 1.6 Mi Plus Total Flex 8V 4p,2390
VW - VolksWagen,Gol 1.6 Mi Power Total Flex 8V 4p,2391
VW - VolksWagen,Gol 1.6 Mi Rallye I MOTION T. Flex 8V 4p,5404
VW - VolksWagen,Gol 1.6 Mi Rallye Total Flex 8V 4p,2392
VW - VolksWagen,Gol 1.6 Mi/ 1.6i 2p,2393
VW - VolksWagen,Gol 1.6 Mi/ Power 1.6 Mi 4p,2394
VW - VolksWagen,Gol 1.6 MSI Flex 16V 5p Aut.,8463
VW - VolksWagen,Gol 1.6 MSI Flex 8V 5p,8324
VW - VolksWagen,Gol 1.8 Mi,2395
VW - VolksWagen,Gol 1.8 Mi 4p,2396
VW - VolksWagen,Gol 1.8 Mi Power Total Flex 8V 4p,2397
VW - VolksWagen,Gol 1.8 Mi Rallye Total Flex 8V 4p,2398
VW - VolksWagen,Gol 1000 (modelo antigo),2399
VW - VolksWagen,Gol 1000 Mi 16V 2p Turbo,2400
VW - VolksWagen,Gol 1000 Mi 16V 4p Turbo,2401
VW - VolksWagen,Gol 1000 Mi 16V/ Ouro  2p,2402
VW - VolksWagen,Gol 1000 Mi 16V/ Ouro 4p,2403
VW - VolksWagen,Gol 1000 Mi 2p  / 1000i,2404
VW - VolksWagen,Gol 1000 Mi 4p,2405
VW - VolksWagen,Gol 1000 Mi Plus 16V 2p e 4p,2406
VW - VolksWagen,Gol 1000 Mi Plus 8v 2p e 4p,2407
VW - VolksWagen,Gol 1000i Plus 2p,2408
VW - VolksWagen,Gol 2.0 Mi 2p,2409
VW - VolksWagen,Gol 2.0 Mi 4p,2410
VW - VolksWagen,Gol BLACK 1.0 Mi Total Flex 8V 4p,5750
VW - VolksWagen,Gol City (Trend) 1.0 Mi Total Flex 8V 2p,2413
VW - VolksWagen,Gol City (Trend) 1.6 Mi T. Flex 8V 2p,3832
VW - VolksWagen,Gol City (Trend) 1.6 Mi T.Flex 8V 4p,2417
VW - VolksWagen,Gol City (Trend)/Titan 1.0 T. Flex 8V 4p,2414
VW - VolksWagen,Gol City 1.0 Mi 8V 2p,2411
VW - VolksWagen,Gol City 1.0 Mi 8V 4p,2412
VW - VolksWagen,Gol City 1.0 Total Flex 12V 2p,9098
VW - VolksWagen,Gol City 1.0 Total Flex 12V 4P,8840
VW - VolksWagen,Gol City 1.6 Mi 8V 2p,2415
VW - VolksWagen,Gol City 1.6 Mi 8V 4p,2416
VW - VolksWagen,Gol CL 1.6 Mi 2p e 4p,2418
VW - VolksWagen,Gol CL 1.8 Mi 2p e 4p,2419
VW - VolksWagen,Gol CLi / CL 1.8,2420
VW - VolksWagen,Gol CLi / CL/ Copa/ Stones 1.6,2421
VW - VolksWagen,Gol Comfort. I MOTION 1.6 T. Flex 8V 3p,6791
VW - VolksWagen,Gol Comfort. I MOTION 1.6 T. Flex 8V 5p,6792
VW - VolksWagen,Gol Comfortline 1.0 T. Flex 12V 5p,7521
VW - VolksWagen,Gol Comfortline 1.0 T. Flex 8V 3p,6787
VW - VolksWagen,Gol Comfortline 1.0 T. Flex 8V 5p,6788
VW - VolksWagen,Gol Comfortline 1.6 T. Flex 8V 3p,6789
VW - VolksWagen,Gol Comfortline 1.6 T. Flex 8V 5p,6790
VW - VolksWagen,Gol COPA 1.0 Mi Total Flex 8V 4p,3958
VW - VolksWagen,Gol COPA 1.6 Mi Total Flex 8V 4p,3959
VW - VolksWagen,Gol ECOMOTION  1.0 Mi Total Flex 8V 4p,5218
VW - VolksWagen,Gol ECOMOTION 1.0 Mi Total Flex 8V 2p,5219
VW - VolksWagen,Gol Furgao 1.0 mi,2422
VW - VolksWagen,Gol Furgão 1.6 Mi/ 1.6i/ 1.6,2423
VW - VolksWagen,Gol GL 1.6 Mi/Star 1.6 e 1.8/Atlanta 1.6,2424
VW - VolksWagen,Gol GL 1.8 Mi 2p e 4p,2425
VW - VolksWagen,Gol GLi / GL/ Atlanta 1.8,2426
VW - VolksWagen,Gol GLS 2.0 Mi,2427
VW - VolksWagen,Gol GT/GTS 1.8,2428
VW - VolksWagen,Gol GTi 2.0,2429
VW - VolksWagen,Gol GTi 2000 16V,2430
VW - VolksWagen,Gol I MOTION 1.6 Mi Total Flex 8V 4p,5113
VW - VolksWagen,Gol L 1.3/ L/ LS/ C/ S/ BX/ Plus 1.6,2431
VW - VolksWagen,Gol Last Edition 1.0 Flex 12V 5p,10166
VW - VolksWagen,Gol Plus 1.0 Mi Total Flex 2p,3833
VW - VolksWagen,Gol Plus 1.0 Mi Total Flex 4p,3834
VW - VolksWagen,Gol Rallye 1.6 T. Flex 16V 5p,6795
VW - VolksWagen,Gol Rallye I MOTION 1.6 T. Flex 16V 5p,6793
VW - VolksWagen,Gol Rock in Rio 1.0 Mi Total Flex 8V 5p,5600
VW - VolksWagen,Gol SELEÇÃO 1.0 Mi Total Flex 8V 5p,5220
VW - VolksWagen,Gol SELEÇÃO 1.6 I MOTION T.Flex 8V 5p,6669
VW - VolksWagen,Gol SELEÇÃO 1.6 Total Flex 8V 5p,6670
VW - VolksWagen,Gol Special 1.0 Mi 4p,2432
VW - VolksWagen,Gol Special 1.0 Total Flex 8V 3p,7049
VW - VolksWagen,Gol Special 1.0 Total Flex 8V 5p,7050
VW - VolksWagen,Gol Special 1.6 Mi 8V 99cv 2p,2433
VW - VolksWagen,Gol Special/ Special Xtreme 1.0 Mi 2p,2434
VW - VolksWagen,Gol TECH 1.0 Mi Total Flex 8V 2p,4092
VW - VolksWagen,Gol TECH 1.0 Mi Total Flex 8V 4p,4093
VW - VolksWagen,Gol TRACK 1.0 Mi Total Flex 8V 4p,6472
VW - VolksWagen,Gol TRACK 1.0 Total Flex 12V 5p,7817
VW - VolksWagen,Gol Trendline 1.0 T.Flex 12V 3p,7638
VW - VolksWagen,Gol Trendline 1.0 T.Flex 12V 5p,7522
VW - VolksWagen,Gol Trendline 1.0 T.Flex 8V 3p,6785
VW - VolksWagen,Gol Trendline 1.0 T.Flex 8V 5p,6786
VW - VolksWagen,Gol Trendline 1.6 T.Flex 8V 3p,6977
VW - VolksWagen,Gol Trendline 1.6 T.Flex 8V 5p,6796
VW - VolksWagen,Gol Trendline I Motion 1.6 T. Flex 8V 3p,6976
VW - VolksWagen,Gol Trendline I MOTION 1.6 T. Flex 8V 5p,6794
VW - VolksWagen,Gol TSi 1.8/ 1.8Mi,2435
VW - VolksWagen,Gol TSi 2000 2p e 4p,2436
VW - VolksWagen,Golf  BLACK EDITON 2.0 Mi T. Flex 8V Tip,5115
VW - VolksWagen,Golf  TECH 1.6 Mi Total Flex 8V 4p,4669
VW - VolksWagen,Golf 1.6 Mi Total Flex 8V 4p,4006
VW - VolksWagen,Golf 1.6 Mi Trip/ Sport 101cv 8V,2437
VW - VolksWagen,Golf 1.6Mi/ 1.6Mi Gener./Black & Silver,2438
VW - VolksWagen,Golf 1.8 Mi Sport 150cv Turbo Mec/Aut.,2439
VW - VolksWagen,Golf 2.0/ 2.0 Mi Flex Aut/Tiptronic.,2440
VW - VolksWagen,Golf 2.0/ 2.0 Mi Flex Comfortline Aut.,2442
